scenario,seed,variable,distribution,resolution_role,lag_basis_type,lag_basis_count,amplitude_basis_count,selected_lag_smoothing,selected_amplitude_smoothing,validation_contribution_mse,validation_contribution_r2,test_contribution_mse,test_contribution_r2,empirical_operator_nrmse,core_surface_nrmse,fit_surface_nrmse,e1b_projection_core_nrmse,estimator_to_projection_core_nrmse,kkt_relative_residual,design_condition_number,effective_rank,truth_rank_class,estimated_sigma1,estimated_sigma2,rank1_validation_mse,rank2_validation_mse,rank2_reducible_gap_capture,candidate_count,seed_gate_pass
AR-S2,3,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,7.744967255246213e-13,0.9999999999483681,7.70423170182714e-13,0.9999999999485292,7.185539312083863e-06,0.00455179371917988,0.5553749632401902,5.836583983807861e-05,nan,1.1518475094861226e-15,292929.96299921,35.81289942402276,rank1,0.02245155815973393,7.065077769794933e-05,1.0309859620451897e-07,8.226747146551428e-08,0.20205203557108722,25,True
AR-S2,4,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.2060397869721132e-12,0.9999999998103134,1.2623977013640467e-12,0.9999999998016998,1.3772674038159773e-05,0.023246354855771097,0.6257574284155992,4.494969445648564e-05,nan,1.5512988774918933e-15,37178.40296246629,34.72754535628414,rank1,0.024920332542296673,0.00011253282625441765,3.8278477669492945e-07,1.0881192876288408e-08,0.9715766619296641,25,True
AR-S2,4,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.3385259090422332e-12,0.9999999996302957,1.0814397237247534e-12,0.9999999997023877,1.9227695483876873e-05,0.011788401767000717,0.895164817569156,3.074630186525827e-10,nan,3.8617043487273706e-15,36152.73438103523,32.78862031114506,rank1,0.025679397118167944,0.00015731694316373722,6.96395170566931e-08,3.002565445732688e-08,0.5688526528857245,25,True
AR-S2,4,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,4.746911501011372e-13,0.9999999999345667,3.9692672850844717e-13,0.9999999999452996,8.08908598436569e-06,0.004141747209376217,0.556775661842365,7.479064677926684e-05,nan,1.5179310151132767e-15,39431.54644985774,34.26164376073778,rank1,0.022395450742436068,6.125122790516258e-05,1.2606289843569893e-07,2.4153962081504654e-08,0.8084005790710574,25,True
AR-S3,0,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,3.5272843051958546e-12,0.9999999937156462,2.863411783492993e-12,0.9999999948886912,7.927391621239949e-05,0.04751323800931578,0.5767646334583434,4.6023547617210844e-05,nan,3.89255177583725e-15,59891.54312850836,33.25034395696773,weak_rank2,0.024684102260723508,0.0008687865909283788,3.436100753114402e-05,6.030695565673814e-07,0.9824491150137716,25,True
AR-S3,0,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.2975932985301726e-11,0.9999999995316524,1.2114664592929168e-11,0.9999999995608054,2.1641339428952954e-05,0.03550417381244497,0.8833323297702278,0.00027866789828266366,nan,1.2690246696190804e-15,146089.70484347397,30.517805712831848,strong_rank2,0.023261581129908046,0.015137927668550728,0.0005573697156288394,1.2621498413457995e-06,0.9977355481300733,25,True
AR-S3,0,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,7.138642418337803e-12,0.9999999983516099,6.149726780982742e-12,0.9999999985752852,4.060037044708854e-05,0.05016051200042241,0.9683983507913674,5.7499713650067744e-05,nan,1.6105598990414495e-15,995056.8153113334,32.41463096285045,strong_rank2,0.022237457699941364,0.016782288583834314,0.0008093028957020843,1.5968281219683776e-06,0.9980269179736151,25,False
AR-S3,1,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.4028842112251103e-12,0.9999999984459478,2.6074089521319727e-12,0.9999999983232312,3.942146861259514e-05,0.021624861328891,0.6301990687009281,6.221522562482147e-05,nan,2.925723475600658e-15,763241.819507511,30.885132191017934,weak_rank2,0.025192242695743057,0.0008606096613559224,4.4706680186412086e-05,4.0587376175614224e-07,0.990921460081709,25,True
AR-S3,1,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.7717733003070705e-12,0.9999999997123163,2.991642925364572e-12,0.9999999996896503,1.6961238990111523e-05,0.027644517419618386,0.8801976417386684,0.00025177557975445666,nan,1.2524408077174625e-15,114320.89386939735,31.593013343828883,strong_rank2,0.02232575703986579,0.015257345451201127,0.0015712264478194434,1.1357887961154898e-06,0.9992771340961565,25,True
AR-S3,1,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,9.255274162601794e-12,0.9999999984095133,8.264796124580385e-12,0.9999999985803426,3.988090698542227e-05,0.07841659153513085,0.9315902325401988,3.5665976995873266e-05,nan,1.5202166684117671e-15,124260.30325699644,36.364770634845044,strong_rank2,0.02244349278736244,0.017134668304327645,0.0023604193965683037,2.2367290015625333e-05,0.990524022603537,25,False
AR-S3,2,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.5140076951485732e-12,0.9999999975361172,1.3907212133756174e-12,0.9999999977304619,4.963751382883067e-05,0.004293739394044374,0.5974122223935909,5.118601797055714e-05,nan,4.3724819056814536e-15,351773.02396933496,33.18560970246333,weak_rank2,0.02568860544596971,0.0008763095814690605,3.954881009589453e-05,4.663868808295188e-08,0.9988207691774408,25,True
AR-S3,2,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.1487045406573295e-12,0.9999999999294439,2.1067521086260128e-12,0.999999999931109,8.399770290526722e-06,0.007741411079859966,0.8665646440628922,0.00015283481143281926,nan,1.0529505555988484e-15,28077.408357764096,35.65672394177898,strong_rank2,0.023902460778293663,0.01591424051815132,0.0004668227850433279,1.5140462613658337e-07,0.999675674617907,25,True
AR-S3,2,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,4.257188351351433e-12,0.9999999989877838,4.33012160455887e-12,0.999999998964833,3.181534576980725e-05,0.004615839368871641,0.9811307700892921,8.399880381806811e-05,nan,1.7190312659666148e-15,998399.9408316758,30.110344124207153,strong_rank2,0.023832635122848524,0.017461397894172618,0.00213456227973375,2.8601302680138197e-08,0.9999866028525753,25,True
AR-S3,3,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,5.671985552013331e-13,0.999999999757068,5.411239567328991e-13,0.999999999768011,1.5586275498748658e-05,0.006394294178841056,0.5390406022579785,3.322755924559507e-05,nan,2.7422496019393755e-15,308995.32922575396,36.33157078609885,weak_rank2,0.025731050438436924,0.0008566987288238621,4.8973076836320936e-05,1.3251856899393545e-07,0.9972940641697255,25,True
AR-S3,3,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.9084695257412293e-12,0.9999999998806683,1.8804459447084e-12,0.9999999998821741,1.0923905296457843e-05,0.008669408200504332,0.8610639935539678,0.0001453528501902901,nan,1.0663956305522805e-15,294478.1106709666,34.91868011013499,strong_rank2,0.02211826180616379,0.015751403884775896,0.000793919257598526,2.9144328976010734e-07,0.9996329080328991,25,True
AR-S3,3,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,6.370125068533231e-12,0.99999999891975,5.5029947492105e-12,0.9999999990600836,3.286715681827512e-05,0.02048642735503341,0.9298526215037594,3.7662365450089555e-05,nan,1.9539234412969333e-15,292929.96299921,35.81289942402276,strong_rank2,0.023566692079970256,0.01750619737225584,0.002662621537717804,2.2591010034175716e-07,0.9999151574012464,25,True
AR-S3,4,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.1866892481627986e-12,0.9999999996228758,1.222403719575302e-12,0.9999999996107414,1.9419687325549223e-05,0.023220060639626505,0.580568131093678,3.7885397077577945e-05,nan,2.075943143912183e-15,37178.40296246629,34.72754535628414,weak_rank2,0.02525735393857719,0.0008544432372446284,7.268786093283933e-05,1.1466689910651648e-07,0.9984224915574936,25,True
AR-S3,4,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.2389057971694402e-12,0.9999999996150598,2.0854547388467446e-12,0.999999999641909,1.9619894125705373e-05,0.010358309604207585,0.8896432482700898,0.00018878380232522187,nan,2.2736217499131473e-15,36152.73438103523,32.78862031114506,strong_rank2,0.02184710247088706,0.015681506281135623,0.0012003492211264974,1.213412619636771e-07,0.9998989135651954,25,True
