scenario,seed,variable,domain,lag_basis_type,lag_basis_count,amplitude_basis_count,epsilon_lag,epsilon_amplitude,epsilon_amplitude_given_lag,epsilon_lag_given_amplitude,epsilon_joint,operator_error,sigma1_truth,sigma2_truth,sigma3_truth,truth_tail_energy,truth_sigma2_sigma1,operator_error_over_sigma2,operator_error_over_gap,truth_rank_class
AR-S1,0,2,fit,discrete_identity,64,32,0.0,4.632811257592857e-05,4.632811257592857e-05,0.0,4.6328112575919765e-05,8.823049704121176e-07,0.019044699241011563,4.829169172223866e-18,8.021226312399006e-19,2.654090491352771e-16,2.535702512867493e-16,3973548335.975149,3973548335.975149,rank1
AR-S1,1,0,core,cubic_bspline,32,24,0.0038737042132918325,0.00018339374867720865,0.0001833923727068632,0.003873704148148989,0.0038780429464411823,0.00010756459806550196,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,484427883766.0518,484427883766.0518,rank1
AR-S1,1,0,core,cubic_bspline,40,24,0.0003092127884832301,0.00018339374867720865,0.00018339373990983258,0.00030921278328329766,0.00035950773621675424,8.58618722050354e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,38668749566.79306,38668749566.79306,rank1
AR-S1,1,0,core,cubic_bspline,48,24,1.0429914047178886e-05,0.00018339374867720865,0.00018339374866722745,1.0429913871782363e-05,0.00018369009270304573,5.0924577038588215e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,22934390617.4986,22934390617.4986,rank1
AR-S1,1,0,core,discrete_identity,64,24,0.0,0.00018339374867720865,0.00018339374867720865,0.0,0.00018339374867719935,5.092457703857503e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,22934390617.49266,22934390617.49266,rank1
AR-S1,1,0,core,cubic_bspline,32,28,0.0038737042132918325,7.382851645050049e-05,7.382796252840677e-05,0.0038737042027347595,0.0038744076837790614,0.00010756459806154499,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,484427883748.2312,484427883748.2312,rank1
AR-S1,1,0,core,cubic_bspline,40,28,0.0003092127884832301,7.382851645050049e-05,7.382851292103172e-05,0.00030921278764052724,0.0003179043848104498,8.586187143563926e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,38668749220.28784,38668749220.28784,rank1
AR-S1,1,0,core,cubic_bspline,48,28,1.0429914047178886e-05,7.382851645050049e-05,7.382851644648809e-05,1.0429914018754065e-05,7.456160505059327e-05,2.0500622299014253e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,9232659494.670387,9232659494.670387,rank1
AR-S1,1,0,core,discrete_identity,64,28,0.0,7.382851645050049e-05,7.382851645050049e-05,0.0,7.382851645049534e-05,2.0500622298988868e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,9232659494.658955,9232659494.658955,rank1
AR-S1,1,0,core,cubic_bspline,32,32,0.0038737042132918325,3.577675765061022e-05,3.577648922402879e-05,0.003873704211323658,0.0038738694207802356,0.0001075645980614427,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,484427883747.7705,484427883747.7705,rank1
AR-S1,1,0,core,cubic_bspline,40,32,0.0003092127884832301,3.577675765061022e-05,3.577675594026092e-05,0.0003092127883261235,0.0003112756412364938,8.586187142209336e-06,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,38668749214.18731,38668749214.18731,rank1
AR-S1,1,0,core,cubic_bspline,48,32,1.0429914047178886e-05,3.577675765061022e-05,3.5776757648661065e-05,1.0429914041879597e-05,3.726606358180904e-05,9.934451224749376e-07,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,4474079083.391166,4474079083.391166,rank1
AR-S1,1,0,core,discrete_identity,64,32,0.0,3.577675765061022e-05,3.577675765061022e-05,0.0,3.577675765060545e-05,9.93445122480992e-07,0.027767891438987898,7.875726268395257e-18,1.2815861509489882e-18,2.9322480878543487e-16,2.836270908686006e-16,4474079083.418432,4474079083.418432,rank1
AR-S1,1,0,fit,cubic_bspline,32,24,0.0038737042132918347,0.00010915112253470139,0.00010915030359344072,0.003873704190216243,0.0038752416854758395,0.00012663169313528004,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,570298446017.3422,570298446017.3422,rank1
AR-S1,1,0,fit,cubic_bspline,40,24,0.00030921278848322875,0.00010915112253470139,0.00010915111731659388,0.0003092127866412532,0.00032791235867684785,1.0108190202898918e-05,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,45523241631.165665,45523241631.165665,rank1
AR-S1,1,0,fit,cubic_bspline,48,24,1.042991404718274e-05,0.00010915112253470139,0.00010915112252876086,1.0429913985051915e-05,0.00010964830439327588,3.5681587165843796e-06,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,16069558266.4082,16069558266.4082,rank1
AR-S1,1,0,fit,discrete_identity,64,24,0.0,0.00010915112253470139,0.00010915112253470139,0.0,0.00010915112253470271,3.5681587165826813e-06,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,16069558266.40055,16069558266.40055,rank1
AR-S1,1,0,fit,cubic_bspline,32,28,0.0038737042132918347,4.394628279578568e-05,4.394595307473229e-05,0.0038737042095512366,0.0038739534817633942,0.00012663169313469625,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,570298446014.713,570298446014.713,rank1
AR-S1,1,0,fit,cubic_bspline,40,28,0.00030921278848322875,4.394628279578568e-05,4.3946280694874125e-05,0.0003092127881846409,0.00031232006683603,1.0108190194528762e-05,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,45523241593.46983,45523241593.46983,rank1
AR-S1,1,0,fit,cubic_bspline,48,28,1.042991404718274e-05,4.394628279578568e-05,4.394628279340327e-05,1.042991403711121e-05,4.5167010952562557e-05,1.436607415282081e-06,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,6469904620.142072,6469904620.142072,rank1
AR-S1,1,0,fit,discrete_identity,64,28,0.0,4.394628279578568e-05,4.394628279578568e-05,0.0,4.3946282795795796e-05,1.4366074152775859e-06,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,6469904620.121827,6469904620.121827,rank1
AR-S1,1,0,fit,cubic_bspline,32,32,0.0038737042132918347,2.1299218583473852e-05,2.1299058779267166e-05,0.0038737042124131764,0.0038737627679015,0.00012663169313468118,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,570298446014.6451,570298446014.6451,rank1
AR-S1,1,0,fit,cubic_bspline,40,32,0.00030921278848322875,2.1299218583473852e-05,2.129921756524041e-05,0.000309212788413091,0.00030994548751425526,1.0108190194338942e-05,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,45523241592.61496,45523241592.61496,rank1
AR-S1,1,0,fit,cubic_bspline,48,32,1.042991404718274e-05,2.1299218583473852e-05,2.129921858231915e-05,1.0429914044816955e-05,2.37158136956744e-05,6.962731182370544e-07,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,3135735355.8404913,3135735355.8404913,rank1
AR-S1,1,0,fit,discrete_identity,64,32,0.0,2.1299218583473852e-05,2.1299218583473852e-05,0.0,2.129921858347401e-05,6.96273118225239e-07,0.03269007806537443,7.859908820838303e-18,1.373702084306753e-18,2.505896484107842e-16,2.404371382998799e-16,3135735355.7872796,3135735355.7872796,rank1
AR-S1,1,1,core,cubic_bspline,32,24,0.0007721047578592746,8.147787334069551e-15,8.149466718359654e-15,0.0007721047578592749,0.0007721047578592767,2.2102326944932088e-05,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,99540031393.21703,99540031393.21703,rank1
AR-S1,1,1,core,cubic_bspline,40,24,0.00048286160729893885,8.147787334069551e-15,8.156364298686938e-15,0.00048286160729893896,0.00048286160729894096,1.382243148360671e-05,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,62250697278.92539,62250697278.92539,rank1
AR-S1,1,1,core,cubic_bspline,48,24,7.165228360643412e-05,8.147787334069551e-15,8.157696602848078e-15,7.165228360643415e-05,7.165228360642254e-05,2.0511234809781983e-06,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,9237438944.624289,9237438944.624289,rank1
AR-S1,1,1,core,discrete_identity,64,24,0.0,8.147787334069551e-15,8.147787334069551e-15,0.0,8.191702501295174e-15,2.340912030331651e-16,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,1.0542530547508735,1.0542530547508735,rank1
AR-S1,1,1,core,cubic_bspline,32,28,0.0007721047578592746,2.2617649866859325e-14,2.26195084473213e-14,0.0007721047578592748,0.0007721047578592684,2.210232694493186e-05,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,99540031393.216,99540031393.216,rank1
AR-S1,1,1,core,cubic_bspline,40,28,0.00048286160729893885,2.2617649866859325e-14,2.2619800647741544e-14,0.00048286160729893896,0.00048286160729894205,1.3822431483606744e-05,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,62250697278.925545,62250697278.925545,rank1
AR-S1,1,1,core,cubic_bspline,48,28,7.165228360643412e-05,2.2617649866859325e-14,2.2622053972108976e-14,7.165228360643414e-05,7.16522836064253e-05,2.051123480978278e-06,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,9237438944.624647,9237438944.624647,rank1
AR-S1,1,1,core,discrete_identity,64,28,0.0,2.2617649866859325e-14,2.2617649866859325e-14,0.0,2.2625092730199423e-14,6.475052754774951e-16,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,2.9161045173608775,2.9161045173608775,rank1
AR-S1,1,1,core,cubic_bspline,32,32,0.0007721047578592746,7.774087405948712e-15,7.777602063150099e-15,0.0007721047578592754,0.0007721047578592808,2.2102326944932214e-05,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,99540031393.21759,99540031393.21759,rank1
AR-S1,1,1,core,cubic_bspline,40,32,0.00048286160729893885,7.774087405948712e-15,7.775630321981067e-15,0.00048286160729893923,0.00048286160729894855,1.3822431483606934e-05,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,62250697278.9264,62250697278.9264,rank1
AR-S1,1,1,core,cubic_bspline,48,32,7.165228360643412e-05,7.774087405948712e-15,7.781709646933651e-15,7.165228360643419e-05,7.165228360643442e-05,2.0511234809785397e-06,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,9237438944.625826,9237438944.625826,rank1
AR-S1,1,1,core,discrete_identity,64,32,0.0,7.774087405948712e-15,7.774087405948712e-15,0.0,7.784487311970408e-15,2.223695103505882e-16,0.02862607271869766,9.771145092069061e-18,1.0740098302292372e-18,3.4876183103640224e-16,3.41337255308754e-16,1.0014632439534688,1.0014632439534688,rank1
AR-S1,1,1,fit,cubic_bspline,32,24,0.0007721047578592885,1.1214150706719127e-14,1.1218161691083301e-14,0.0007721047578592886,0.0007721047578592591,0.00011157847210751538,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,502504765405.9755,502504765405.9755,rank1
AR-S1,1,1,fit,cubic_bspline,40,24,0.0004828616072989377,1.1214150706719127e-14,1.1215811824071123e-14,0.00048286160729893777,0.000482861607298953,6.977933995792974e-05,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,314258209432.6915,314258209432.6915,rank1
AR-S1,1,1,fit,cubic_bspline,48,24,7.165228360642777e-05,1.1214150706719127e-14,1.1215650549091133e-14,7.165228360642777e-05,7.165228360643835e-05,1.0354621243349574e-05,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,46633068373.11176,46633068373.11176,rank1
AR-S1,1,1,fit,discrete_identity,64,24,0.0,1.1214150706719127e-14,1.1214150706719127e-14,0.0,1.1218523851787446e-14,1.6200496926632645e-15,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,7.296055192199964,7.296055192199964,rank1
AR-S1,1,1,fit,cubic_bspline,32,28,0.0007721047578592885,1.2312878510174972e-14,1.2318730510241284e-14,0.0007721047578592888,0.0007721047578592517,0.00011157847210751435,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,502504765405.9709,502504765405.9709,rank1
AR-S1,1,1,fit,cubic_bspline,40,28,0.0004828616072989377,1.2312878510174972e-14,1.2317982232756471e-14,0.000482861607298938,0.00048286160729896547,6.977933995793154e-05,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,314258209432.69965,314258209432.69965,rank1
AR-S1,1,1,fit,cubic_bspline,48,28,7.165228360642777e-05,1.2312878510174972e-14,1.2317835804544842e-14,7.16522836064278e-05,7.165228360641198e-05,1.035462124334576e-05,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,46633068373.09459,46633068373.09459,rank1
AR-S1,1,1,fit,discrete_identity,64,28,0.0,1.2312878510174972e-14,1.2312878510174972e-14,0.0,1.232395053045083e-14,1.77999904149606e-15,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,8.016403020001496,8.016403020001496,rank1
AR-S1,1,1,fit,cubic_bspline,32,32,0.0007721047578592885,4.246166782771029e-15,4.25635410997234e-15,0.0007721047578592891,0.0007721047578592652,0.00011157847210751628,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,502504765405.9796,502504765405.9796,rank1
AR-S1,1,1,fit,cubic_bspline,40,32,0.0004828616072989377,4.246166782771029e-15,4.256990966467423e-15,0.0004828616072989381,0.00048286160729894996,6.97793399579293e-05,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,314258209432.6896,314258209432.6896,rank1
AR-S1,1,1,fit,cubic_bspline,48,32,7.165228360642777e-05,4.246166782771029e-15,4.259688883525716e-15,7.165228360642784e-05,7.16522836064182e-05,1.035462124334666e-05,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,46633068373.09864,46633068373.09864,rank1
AR-S1,1,1,fit,discrete_identity,64,32,0.0,4.246166782771029e-15,4.246166782771029e-15,0.0,4.263700370881924e-15,6.134627917614088e-16,0.14451208980615313,3.1051524596237295e-17,5.468970351822495e-18,2.2655701846180823e-16,2.148714660336686e-16,2.7627908003823447,2.7627908003823447,rank1
AR-S1,1,2,core,cubic_bspline,32,24,0.0003030215121762164,0.00011610368060629594,0.00011610367527585266,0.0003030215101338418,0.00032450285091833623,5.6666725499107024e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,25520424384.208458,25520424384.208458,rank1
AR-S1,1,2,core,cubic_bspline,40,24,4.9209538976428e-05,0.00011610368060629594,0.00011610368046572216,4.9209538644754135e-05,0.0001261017182434728,2.1712040657498646e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,9778233821.456396,9778233821.456396,rank1
AR-S1,1,2,core,cubic_bspline,48,24,1.7793614804802256e-05,0.00011610368060629594,0.00011610368058790771,1.779361468487272e-05,0.00011745925835743828,2.171204065182355e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,9778233818.90056,9778233818.90056,rank1
AR-S1,1,2,core,discrete_identity,64,24,0.0,0.00011610368060629594,0.00011610368060629594,0.0,0.00011610368060628625,2.1712040651741516e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,9778233818.863615,9778233818.863615,rank1
AR-S1,1,2,core,cubic_bspline,32,28,0.0003030215121762164,5.553664780974948e-05,5.5536645260003854e-05,0.00030302151170890853,0.00030806875175567067,5.6666725436425595e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,25520424355.97925,25520424355.97925,rank1
AR-S1,1,2,core,cubic_bspline,40,28,4.9209538976428e-05,5.553664780974948e-05,5.5536647742496764e-05,4.920953890053899e-05,7.420173831351605e-05,1.0385665242864248e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,4677287811.775814,4677287811.775814,rank1
AR-S1,1,2,core,cubic_bspline,48,28,1.7793614804802256e-05,5.553664780974948e-05,5.553664780095129e-05,1.7793614777361645e-05,5.831751003591398e-05,1.038566519710469e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,4677287791.1675415,4677287791.1675415,rank1
AR-S1,1,2,core,discrete_identity,64,28,0.0,5.553664780974948e-05,5.553664780974948e-05,0.0,5.5536647809756065e-05,1.038566519691873e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,4677287791.083792,4677287791.083792,rank1
AR-S1,1,2,core,cubic_bspline,32,32,0.0003030215121762164,2.993404502651889e-05,2.9934043652220024e-05,0.0003030215120387971,0.00030449644301852634,5.666672543364158e-06,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,25520424354.72544,25520424354.72544,rank1
AR-S1,1,2,core,cubic_bspline,40,32,4.9209538976428e-05,2.993404502651889e-05,2.993404499027572e-05,4.9209538954111614e-05,5.75988348471707e-05,9.202460295960955e-07,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,4144419675.978154,4144419675.978154,rank1
AR-S1,1,2,core,cubic_bspline,48,32,1.7793614804802256e-05,2.993404502651889e-05,2.9934045021794257e-05,1.7793614796732902e-05,3.482326491280902e-05,5.597834617740477e-07,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,2521040589.8537674,2521040589.8537674,rank1
AR-S1,1,2,core,discrete_identity,64,32,0.0,2.993404502651889e-05,2.993404502651889e-05,0.0,2.993404502653111e-05,5.597834617242231e-07,0.01870056189292414,6.220891945022339e-18,6.41342083598901e-19,3.4118082471726022e-16,3.3265802282530245e-16,2521040589.6293774,2521040589.6293774,rank1
AR-S1,1,2,fit,cubic_bspline,32,24,0.00030302151217621566,0.00011585691967448431,0.00011585691435538322,0.0003030215101425133,0.000324414644314201,6.0514800919712e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,27253443487.24147,27253443487.24147,rank1
AR-S1,1,2,fit,cubic_bspline,40,24,4.920953897642878e-05,0.00011585691967448431,0.00011585691953421007,4.920953864616325e-05,0.00012587455870917882,2.3137164001109996e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,10420052317.380903,10420052317.380903,rank1
AR-S1,1,2,fit,cubic_bspline,48,24,1.7793614804802615e-05,0.00011585691967448431,0.00011585691965615025,1.7793614685382324e-05,0.00011721535121319723,2.3137163995031484e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,10420052314.643385,10420052314.643385,rank1
AR-S1,1,2,fit,discrete_identity,64,24,0.0,0.00011585691967448431,0.00011585691967448431,0.0,0.00011585691967447897,2.313716399494068e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,10420052314.60249,10420052314.60249,rank1
AR-S1,1,2,fit,cubic_bspline,32,28,0.00030302151217621566,5.556323888565522e-05,5.556323633469074e-05,0.0003030215117084606,0.0003080735465332024,6.051480085342639e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,27253443457.389088,27253443457.389088,rank1
AR-S1,1,2,fit,cubic_bspline,40,28,4.920953897642878e-05,5.556323888565522e-05,5.556323881837666e-05,4.9209538900467134e-05,7.422164262707565e-05,1.1096236456673879e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,4997300637.149139,4997300637.149139,rank1
AR-S1,1,2,fit,cubic_bspline,48,28,1.7793614804802615e-05,5.556323888565522e-05,5.5563238876859967e-05,1.7793614777335736e-05,5.834283368426378e-05,1.1096236408002413e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,4997300615.22946,4997300615.22946,rank1
AR-S1,1,2,fit,discrete_identity,64,28,0.0,5.556323888565522e-05,5.556323888565522e-05,0.0,5.5563238885663146e-05,1.1096236407801202e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,4997300615.138843,4997300615.138843,rank1
AR-S1,1,2,fit,cubic_bspline,32,32,0.00030302151217621566,2.996461513499961e-05,2.9964613759290295e-05,0.0003030215120401776,0.0003044994497848866,6.051480085044318e-06,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,27253443456.045567,27253443456.045567,rank1
AR-S1,1,2,fit,cubic_bspline,40,32,4.920953897642878e-05,2.996461513499961e-05,2.996461509872701e-05,4.92095389543367e-05,5.7614728015392045e-05,9.82737308149842e-07,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,4425855374.786713,4425855374.786713,rank1
AR-S1,1,2,fit,cubic_bspline,48,32,1.7793614804802615e-05,2.996461513499961e-05,2.996461513025448e-05,1.7793614796814366e-05,3.484954644936897e-05,5.984072564951252e-07,0.01997046362008306,4.979324977911569e-18,6.5517275945215265e-19,2.6006797416869737e-16,2.493344707783434e-16,2694986697.3672466,2694986697.3672466,rank1
