timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784959431.24269,0,73,1103,16303,64,84.42
1784959432.278523,0,71,1103,16303,64,84.04
1784959433.329525,0,72,1103,16303,64,84.04
1784959434.3697977,0,73,1103,16303,64,84.55
1784959435.3956022,0,70,1103,16303,64,83.84
1784959436.4249623,0,70,1103,16303,64,84.36
1784959437.4670892,0,71,1103,16303,64,83.78
1784959438.509232,0,71,1103,16303,64,83.59
1784959439.5524266,0,70,1103,16303,64,84.10
1784959440.5828774,0,71,1103,16303,64,83.83
1784959441.6114898,0,70,1103,16303,64,84.27
1784959442.6462252,0,72,1103,16303,64,83.36
1784959443.6732507,0,70,1103,16303,64,83.95
1784959444.7001703,0,68,1103,16303,64,83.43
1784959445.7361906,0,67,1103,16303,64,83.58
1784959446.7708561,0,69,1103,16303,64,83.55
1784959447.806315,0,68,1103,16303,64,82.85
1784959449.6313896,0,69,1103,16303,64,82.92
1784959450.6590233,0,71,1103,16303,64,83.32
1784959451.6856918,0,73,1103,16303,64,83.82
1784959452.716765,0,69,1103,16303,64,83.76
1784959453.7487464,0,72,1103,16303,64,83.92
1784959454.7832384,0,70,1103,16303,64,84.07
1784959455.8154209,0,68,1103,16303,64,82.63
1784959456.8437717,0,70,1103,16303,64,83.50
1784959457.8875942,0,70,1103,16303,64,83.43
1784959458.9290535,0,70,1103,16303,65,83.52
1784959459.9622195,0,71,1103,16303,64,82.16
1784959461.0080993,0,73,1107,16303,64,83.62
1784959462.035055,0,70,1103,16303,64,82.83
1784959463.063564,0,70,1103,16303,64,83.92
1784959464.0899267,0,71,1103,16303,64,84.38
1784959465.1306672,0,72,1103,16303,64,84.33
1784959466.1620245,0,69,1103,16303,65,83.84
1784959467.1906385,0,71,1103,16303,64,83.78
1784959468.2270734,0,71,1103,16303,64,83.94
1784959469.259169,0,70,1103,16303,64,84.15
1784959470.2946644,0,70,1103,16303,64,83.71
1784959471.3307145,0,69,1103,16303,64,84.14
1784959472.3671768,0,71,1103,16303,65,83.97
1784959473.4020157,0,73,1103,16303,65,84.38
1784959474.4376872,0,73,1103,16303,65,84.76
1784959475.470525,0,72,1103,16303,65,84.50
1784959476.5158296,0,70,1103,16303,65,84.66
1784959477.5407581,0,70,1103,16303,64,84.18
1784959478.5739682,0,72,1103,16303,64,84.27
1784959479.603105,0,71,1103,16303,64,84.02
1784959480.6308641,0,72,1103,16303,65,84.18
1784959481.6741033,0,71,1103,16303,64,84.22
1784959483.5446985,0,71,1103,16303,64,84.39
1784959484.5769968,0,72,1103,16303,64,84.47
1784959485.6274717,0,71,1103,16303,64,84.27
1784959486.6548107,0,73,1103,16303,65,85.06
1784959487.6823306,0,72,1103,16303,65,84.77
1784959488.7138743,0,73,1103,16303,65,84.29
1784959489.7439713,0,70,1103,16303,64,84.33
1784959490.7730176,0,70,1103,16303,65,83.80
1784959491.8085406,0,67,1103,16303,64,81.74
1784959492.8401523,0,33,552,16303,64,66.74
1784959493.8802376,0,32,785,16303,64,66.29
1784959494.9134705,0,71,1103,16303,64,76.65
1784959495.947434,0,72,1103,16303,64,84.04
1784959496.983287,0,72,1103,16303,65,84.03
1784959498.0106661,0,69,1103,16303,65,83.93
1784959499.0463982,0,70,1103,16303,65,83.72
1784959500.0755448,0,69,1103,16303,65,84.02
1784959501.1048946,0,69,1103,16303,65,83.43
1784959502.1364539,0,70,1103,16303,65,84.32
1784959503.1760569,0,70,1103,16303,65,84.00
1784959504.209132,0,73,1103,16303,65,84.18
1784959505.2521737,0,71,1103,16303,65,84.61
1784959506.2836711,0,71,1103,16303,65,83.89
1784959507.3269124,0,70,1103,16303,65,84.50
1784959508.3560538,0,74,1103,16303,65,85.20
1784959509.3984818,0,73,1103,16303,65,85.13
1784959510.4327476,0,73,1103,16303,65,85.22
1784959511.4692278,0,71,1103,16303,65,84.64
1784959512.4995046,0,71,1103,16303,65,84.72
1784959513.528163,0,72,1103,16303,65,84.98
1784959514.5629659,0,69,1103,16303,65,84.12
1784959515.5950384,0,29,1103,16303,64,77.17
1784959517.4299765,0,33,552,16303,64,68.65
1784959518.4591255,0,32,552,16303,64,68.33
1784959519.486503,0,40,1103,16303,64,72.60
1784959520.525834,0,71,1103,16303,65,84.28
1784959521.5578249,0,72,1103,16303,65,84.71
1784959522.5861871,0,73,1103,16303,65,84.94
1784959523.6124995,0,71,1103,16303,65,84.53
1784959524.6432128,0,74,1103,16303,65,84.93
1784959525.6715064,0,74,1103,16303,65,84.99
1784959526.7019925,0,73,1103,16303,65,84.88
1784959527.731716,0,73,1103,16303,65,84.73
1784959528.7564151,0,71,1103,16303,65,84.04
1784959529.7888906,0,73,1103,16303,65,84.62
1784959530.8130348,0,73,1103,16303,65,84.26
