direction,mother_space,support,support_mask,lambda_0,lambda_2,oof_mse,oof_se,maximum_kkt,maximum_condition
sheet1_to_sheet2,V0,"[1, 2]",6,1e-06,0.0,1.0320524236757351,0.2696881843733325,1.4133784753859938e-12,1659313396410.8833
sheet1_to_sheet2,V0,"[1, 2]",6,1e-06,0.0001,0.8356528705353787,0.17008617522231617,7.076989257732046e-13,454385931187.9399
sheet1_to_sheet2,V0,"[1, 2]",6,1e-06,0.01,1.0019875267399725,0.34418131181710593,3.6678173005434457e-13,40608650840.70188
sheet1_to_sheet2,V0,"[1, 2]",6,1e-06,1.0,1.0481520952765768,0.3807586697957798,5.012477545063883e-13,7566748853.45595
sheet1_to_sheet2,V0,"[1, 2]",6,1e-06,100.0,1.066013263320167,0.39345794779841126,3.5200291416156445e-13,7194370345.673615
sheet1_to_sheet2,V0,"[1, 2]",6,1e-06,10000.0,1.0693056979664033,0.3947025170371483,2.044581217145264e-12,7179598110.386235
sheet1_to_sheet2,V0,"[1, 2]",6,0.0001,0.0,0.7457116175557366,0.1802140759180267,6.851769516552068e-13,17122744544.302265
sheet1_to_sheet2,V0,"[1, 2]",6,0.0001,0.0001,0.7633748026441549,0.19830074603768175,1.2191296347925416e-12,16524619565.464508
sheet1_to_sheet2,V0,"[1, 2]",6,0.0001,0.01,0.7666846096711242,0.2543102381210241,3.1543284543966244e-13,12055064136.13344
sheet1_to_sheet2,V0,"[1, 2]",6,0.0001,1.0,0.7532658835743006,0.30440253320064736,3.393544837780059e-13,5249769668.286738
sheet1_to_sheet2,V0,"[1, 2]",6,0.0001,100.0,0.7830199919772185,0.3145083223741546,4.58351896258086e-13,5067789219.618469
sheet1_to_sheet2,V0,"[1, 2]",6,0.0001,10000.0,0.7882490074087404,0.3153998542643115,1.7861913917143672e-12,5061148323.255163
sheet1_to_sheet2,V0,"[1, 2]",6,0.01,0.0,0.5889017932559656,0.13056819080080292,1.6856333951052336e-13,171286445.57280225
sheet1_to_sheet2,V0,"[1, 2]",6,0.01,0.0001,0.5889075692496091,0.13057019554266872,2.0609893206298388e-13,171195760.77727428
sheet1_to_sheet2,V0,"[1, 2]",6,0.01,0.01,0.5893072952301978,0.13113761476734312,1.4199786838758739e-13,170444589.56214023
sheet1_to_sheet2,V0,"[1, 2]",6,0.01,1.0,0.613099133088038,0.13689898945013065,1.057977413678746e-13,166143726.99784112
sheet1_to_sheet2,V0,"[1, 2]",6,0.01,100.0,0.6491191647443564,0.1363749208829113,4.552362579431134e-14,165877219.06288815
sheet1_to_sheet2,V0,"[1, 2]",6,0.01,10000.0,0.6530352960528406,0.1357575850169186,1.0155578805345547e-13,165948020.6952916
sheet1_to_sheet2,V0,"[1, 2]",6,1.0,0.0,0.4755983675507617,0.17779335004955824,7.347150941884835e-14,1712871.347695179
sheet1_to_sheet2,V0,"[1, 2]",6,1.0,0.0001,0.47559827747796957,0.17779353017997562,6.98239070291082e-14,1712862.2743998046
sheet1_to_sheet2,V0,"[1, 2]",6,1.0,0.01,0.47559005533379145,0.17781060130121357,1.072676768852397e-13,1712786.7505918187
sheet1_to_sheet2,V0,"[1, 2]",6,1.0,1.0,0.4748596633206042,0.17856218914757155,8.818297192225463e-14,1712341.3932984031
sheet1_to_sheet2,V0,"[1, 2]",6,1.0,100.0,0.4672907117410643,0.18356248068904868,3.975145835745752e-14,1712320.5496583642
sheet1_to_sheet2,V0,"[1, 2]",6,1.0,10000.0,0.4584364731521692,0.18921266689091926,6.719248385034324e-14,1713107.6377444577
sheet1_to_sheet2,V0,"[1, 2]",6,100.0,0.0,0.42046205819017757,0.22286318198971775,3.678641873711907e-15,17129.704067150567
sheet1_to_sheet2,V0,"[1, 2]",6,100.0,0.0001,0.42046205830819067,0.22286318245164183,3.550083195320238e-15,17129.703159839646
sheet1_to_sheet2,V0,"[1, 2]",6,100.0,0.01,0.42046206998808633,0.2228632281694836,4.6293628353673964e-15,17129.695614125332
sheet1_to_sheet2,V0,"[1, 2]",6,100.0,1.0,0.4204632082063331,0.22286768478505423,3.0464293461920807e-15,17129.651811238302
sheet1_to_sheet2,V0,"[1, 2]",6,100.0,100.0,0.4205182547652616,0.22306037322889508,3.3815525270991828e-15,17129.72487646064
sheet1_to_sheet2,V0,"[1, 2]",6,100.0,10000.0,0.42087470510670455,0.22399028157901163,1.2142068539247126e-15,17137.604105688923
sheet1_to_sheet2,V0,"[1, 2]",6,10000.0,0.0,0.4209359774903044,0.22442226443341912,1.2936523632480286e-16,172.2870407305255
sheet1_to_sheet2,V0,"[1, 2]",6,10000.0,0.0001,0.42093597749029954,0.22442226443356308,1.7280852423080938e-16,172.28704064002875
sheet1_to_sheet2,V0,"[1, 2]",6,10000.0,0.01,0.42093597748981365,0.2244222644478179,1.436598311987745e-16,172.2870399562162
sheet1_to_sheet2,V0,"[1, 2]",6,10000.0,1.0,0.42093597744130906,0.2244222658727111,1.4587452458081348e-16,172.2870430626511
sheet1_to_sheet2,V0,"[1, 2]",6,10000.0,100.0,0.42093597335538213,0.22442240311748626,1.3458728856112824e-16,172.28780188293368
sheet1_to_sheet2,V0,"[1, 2]",6,10000.0,10000.0,0.4209358452436912,0.22442870087823405,1.9788979456590218e-16,172.36659501052327
sheet1_to_sheet2,V0,"[1, 2]",6,1000000.0,0.0,0.4199792982788034,0.22817185984238794,2.7405017701831207e-16,2.712870407311156
sheet1_to_sheet2,V0,"[1, 2]",6,1000000.0,0.0001,0.41997929827880376,0.2281718598424056,2.7092715079218395e-16,2.7128704073044507
sheet1_to_sheet2,V0,"[1, 2]",6,1000000.0,0.01,0.4199792982788401,0.2281718598441595,2.414031169138868e-16,2.7128704079436634
sheet1_to_sheet2,V0,"[1, 2]",6,1000000.0,1.0,0.4199792982824755,0.22817186001954226,2.0938183092282364e-16,2.7128704831217005
sheet1_to_sheet2,V0,"[1, 2]",6,1000000.0,100.0,0.4199792986458334,0.2281718775472158,2.639762211918764e-16,2.712878074141348
sheet1_to_sheet2,V0,"[1, 2]",6,1000000.0,10000.0,0.4199793333899564,0.2281735352690083,3.5595282581779916e-16,2.7136660055007797
sheet1_to_sheet2,V0,"[2, 3]",12,1e-06,0.0,0.9031774677392806,0.2139557968368368,4.883549896578313e-12,33347006305.066082
sheet1_to_sheet2,V0,"[2, 3]",12,1e-06,0.0001,0.9737808711994088,0.2652103855583918,4.094110818109847e-12,8725887680.339476
sheet1_to_sheet2,V0,"[2, 3]",12,1e-06,0.01,1.0073617373222248,0.26565636996617426,6.035179018868065e-12,2066132183.7250583
sheet1_to_sheet2,V0,"[2, 3]",12,1e-06,1.0,1.0320167036024412,0.27891726487417023,3.890568852163446e-12,1836576097.2286024
sheet1_to_sheet2,V0,"[2, 3]",12,1e-06,100.0,1.032335092306752,0.27908605330462055,2.0343293887952254e-12,1834683558.6268086
sheet1_to_sheet2,V0,"[2, 3]",12,1e-06,10000.0,1.0323382840218196,0.27908774556664423,3.382951145900297e-11,8412120913.705855
sheet1_to_sheet2,V0,"[2, 3]",12,0.0001,0.0,0.6404914301300961,0.12186723889753083,1.4138452048460856e-12,341775052.9333567
sheet1_to_sheet2,V0,"[2, 3]",12,0.0001,0.0001,0.6456973803702368,0.1242985163295277,1.5752815220486279e-12,332110455.4421392
sheet1_to_sheet2,V0,"[2, 3]",12,0.0001,0.01,0.6079938916846503,0.12377678513096728,9.254568465944097e-13,293926250.7534641
sheet1_to_sheet2,V0,"[2, 3]",12,0.0001,1.0,0.539964073649409,0.11882204603506719,8.366526906368593e-13,288791751.9469335
sheet1_to_sheet2,V0,"[2, 3]",12,0.0001,100.0,0.5385927185950588,0.11868464296462647,4.22377609041506e-13,288800368.8760447
sheet1_to_sheet2,V0,"[2, 3]",12,0.0001,10000.0,0.5385789407299425,0.11868323623257211,1.1071151375297754e-11,1324178539.0451832
sheet1_to_sheet2,V0,"[2, 3]",12,0.01,0.0,0.4526926125357928,0.21779946783055149,4.113139238463378e-14,3418602.9143007346
sheet1_to_sheet2,V0,"[2, 3]",12,0.01,0.0001,0.45274426915167026,0.21786202367090055,3.231777480873419e-14,3417608.12450491
sheet1_to_sheet2,V0,"[2, 3]",12,0.01,0.01,0.4548360708678115,0.22044958411605803,3.187921806936035e-14,3412250.3135388964
sheet1_to_sheet2,V0,"[2, 3]",12,0.01,1.0,0.47019521193162417,0.2383071325009869,2.3940788838594177e-14,3411029.5240379754
sheet1_to_sheet2,V0,"[2, 3]",12,0.01,100.0,0.482297538272635,0.25163430955865473,1.0646743785515766e-14,3411786.2493849755
sheet1_to_sheet2,V0,"[2, 3]",12,0.01,10000.0,0.4825238115716405,0.2518795418138861,4.4746781150851065e-13,15531306.281786555
sheet1_to_sheet2,V0,"[2, 3]",12,1.0,0.0,0.454473412082597,0.2678862761320064,2.8220106855820885e-14,34187.10430389
sheet1_to_sheet2,V0,"[2, 3]",12,1.0,0.0001,0.45447322752184255,0.26788620481307973,9.28557063621266e-15,34187.004800459705
sheet1_to_sheet2,V0,"[2, 3]",12,1.0,0.01,0.4544559430348872,0.26787950763625085,8.85019422687055e-15,34186.46861038183
sheet1_to_sheet2,V0,"[2, 3]",12,1.0,1.0,0.4537577834161465,0.2675783361228028,8.957367605004408e-15,34186.421185996245
sheet1_to_sheet2,V0,"[2, 3]",12,1.0,100.0,0.45121804691500245,0.26682690503168677,6.21115081224599e-15,34194.15038448738
sheet1_to_sheet2,V0,"[2, 3]",12,1.0,10000.0,0.4511196839902294,0.26706938654275564,8.89055969361293e-14,155583.0558772368
sheet1_to_sheet2,V0,"[2, 3]",12,100.0,0.0,0.4207266995798135,0.22667645452149174,4.2344559722718637e-16,342.8610515550001
sheet1_to_sheet2,V0,"[2, 3]",12,100.0,0.0001,0.42072669955342307,0.2266764543695443,4.3226272839871836e-16,342.8610416517145
sheet1_to_sheet2,V0,"[2, 3]",12,100.0,0.01,0.42072669694213344,0.2266764393357324,2.905077177622567e-16,342.8609953903292
sheet1_to_sheet2,V0,"[2, 3]",12,100.0,1.0,0.420726448030712,0.2266750165531704,2.1001706692790838e-16,342.86174217085875
sheet1_to_sheet2,V0,"[2, 3]",12,100.0,100.0,0.42071517652195556,0.22661861789506246,2.7317659276530897e-16,342.9390504186655
sheet1_to_sheet2,V0,"[2, 3]",12,100.0,10000.0,0.4206861996104964,0.226424361726594,3.155304855659636e-15,1556.8475286573803
sheet1_to_sheet2,V0,"[2, 3]",12,10000.0,0.0,0.41992275910443505,0.22704797758741074,1.990254287255932e-16,4.418610516401684
sheet1_to_sheet2,V0,"[2, 3]",12,10000.0,0.0001,0.4199227591042543,0.22704797758870157,2.774043320316531e-16,4.418610515882201
sheet1_to_sheet2,V0,"[2, 3]",12,10000.0,0.01,0.41992275908636495,0.2270479777164976,1.8783765377468862e-16,4.418610584843705
sheet1_to_sheet2,V0,"[2, 3]",12,10000.0,1.0,0.41992275729851863,0.2270479904883296,2.36241655635325e-16,4.4186181747564275
sheet1_to_sheet2,V0,"[2, 3]",12,10000.0,100.0,0.41992258827518647,0.22704919795696618,2.2542170132747976e-16,4.419391258860861
sheet1_to_sheet2,V0,"[2, 3]",12,10000.0,10000.0,0.4199160036918063,0.22709688426276026,4.096217255950958e-16,16.558478632409635
sheet1_to_sheet2,V0,"[2, 3]",12,1000000.0,0.0,0.4228146237491287,0.2335364748789267,2.6881051305904583e-16,1.034186105164102
sheet1_to_sheet2,V0,"[2, 3]",12,1000000.0,0.0001,0.422814623749131,0.23353647487892865,3.434532772645664e-16,1.0341861051687584
sheet1_to_sheet2,V0,"[2, 3]",12,1000000.0,0.01,0.42281462374935164,0.23353647487911836,3.346734308878215e-16,1.034186105911531
sheet1_to_sheet2,V0,"[2, 3]",12,1000000.0,1.0,0.4228146237714183,0.23353647489808418,3.4146939633709346e-16,1.034186181822869
sheet1_to_sheet2,V0,"[2, 3]",12,1000000.0,100.0,0.42281462597673947,0.23353647679351167,2.8017150372120244e-16,1.0341939126640762
sheet1_to_sheet2,V0,"[2, 3]",12,1000000.0,10000.0,0.422814834382984,0.23353665590850542,3.00777723962321e-16,1.155584786667485
sheet1_to_sheet2,V0,"[0, 1]",3,1e-06,0.0,0.3745045719075968,0.2274738646415071,7.656321434346094e-13,17917817497.211662
sheet1_to_sheet2,V0,"[0, 1]",3,1e-06,0.0001,0.37407949789553935,0.22764124771284355,4.2801294358310797e-13,2633768600.9857836
sheet1_to_sheet2,V0,"[0, 1]",3,1e-06,0.01,0.37539853320144556,0.2285180408682987,1.5811125073971703e-13,821970768.9575585
sheet1_to_sheet2,V0,"[0, 1]",3,1e-06,1.0,0.3698770864779479,0.22748313149104066,9.362884244872349e-14,89171063.6111868
sheet1_to_sheet2,V0,"[0, 1]",3,1e-06,100.0,0.33070247001858405,0.18511853151371158,4.346973690884503e-14,4565474.54245197
sheet1_to_sheet2,V0,"[0, 1]",3,1e-06,10000.0,0.3279233114565101,0.1567144441158621,6.913642080043113e-14,1371756.799746233
sheet1_to_sheet2,V0,"[0, 1]",3,0.0001,0.0,0.3744014553428602,0.22750375859688646,5.419973330398463e-13,8761183202.91149
sheet1_to_sheet2,V0,"[0, 1]",3,0.0001,0.0001,0.37405960411599953,0.22763468611364585,3.522322957847974e-13,2281730226.5151114
sheet1_to_sheet2,V0,"[0, 1]",3,0.0001,0.01,0.3753730693947157,0.22849597511221242,1.6618879093845935e-13,784148534.2655412
sheet1_to_sheet2,V0,"[0, 1]",3,0.0001,1.0,0.3698447229871208,0.22744637814673416,1.2624226350477907e-13,88707687.88730426
sheet1_to_sheet2,V0,"[0, 1]",3,0.0001,100.0,0.330703179073844,0.1851176212060082,5.903838305237249e-14,4564251.769201993
sheet1_to_sheet2,V0,"[0, 1]",3,0.0001,10000.0,0.3279243471448644,0.15671453533252735,8.477523518006982e-14,1371646.4410712032
sheet1_to_sheet2,V0,"[0, 1]",3,0.01,0.0,0.3738068190148852,0.2275718524717556,2.28131726011992e-13,168918177.87242472
sheet1_to_sheet2,V0,"[0, 1]",3,0.01,0.0001,0.3738074486229125,0.22756708817783117,1.5387228267675174e-13,159899732.62567347
sheet1_to_sheet2,V0,"[0, 1]",3,0.01,0.01,0.3743146927759061,0.2278311088542666,2.041779129861217e-13,139991308.62828177
sheet1_to_sheet2,V0,"[0, 1]",3,0.01,1.0,0.3675462817228077,0.2247805558878122,1.549802623635897e-13,58373836.003552556
sheet1_to_sheet2,V0,"[0, 1]",3,0.01,100.0,0.33077319913999303,0.1850302882943297,7.72716065024944e-14,4445195.87512608
sheet1_to_sheet2,V0,"[0, 1]",3,0.01,10000.0,0.3280268923104571,0.15672395207302936,1.1083427216367946e-13,1360699.5287699688
sheet1_to_sheet2,V0,"[0, 1]",3,1.0,0.0,0.35311684455667697,0.19707726101823994,1.4208339088831902e-13,1705489.491140851
sheet1_to_sheet2,V0,"[0, 1]",3,1.0,0.0001,0.3531158091080351,0.19707657807977788,7.43137407333275e-14,1704518.851222022
sheet1_to_sheet2,V0,"[0, 1]",3,1.0,0.01,0.3530157493985693,0.19701127427393447,9.050681549702096e-14,1701361.9285178853
sheet1_to_sheet2,V0,"[0, 1]",3,1.0,1.0,0.34880234346328615,0.19508734313844925,4.8545447626001914e-14,1672552.665117414
sheet1_to_sheet2,V0,"[0, 1]",3,1.0,100.0,0.3336303586390891,0.18492349709490755,3.560003588585358e-14,1231888.1287355032
sheet1_to_sheet2,V0,"[0, 1]",3,1.0,10000.0,0.3323543054623535,0.1595491726117962,7.508033061277864e-14,756749.2401801802
sheet1_to_sheet2,V0,"[0, 1]",3,100.0,0.0,0.3741795439470037,0.21277144200356668,4.533802303359937e-15,17057.531484497424
sheet1_to_sheet2,V0,"[0, 1]",3,100.0,0.0001,0.37417955146586557,0.21277144299383585,6.248898584954192e-15,17057.434341469576
sheet1_to_sheet2,V0,"[0, 1]",3,100.0,0.01,0.3741802956268311,0.21277154098319356,3.584237312283939e-15,17057.117640586534
sheet1_to_sheet2,V0,"[0, 1]",3,100.0,1.0,0.3742528752113159,0.21278094403097086,3.793804949166464e-15,17054.173517395415
sheet1_to_sheet2,V0,"[0, 1]",3,100.0,100.0,0.378120865914353,0.21352010117591524,3.2418702515979383e-15,16986.714256011837
sheet1_to_sheet2,V0,"[0, 1]",3,100.0,10000.0,0.3957613574952429,0.22264807231736672,4.101876531811547e-15,16789.512863356384
sheet1_to_sheet2,V0,"[0, 1]",3,10000.0,0.0,0.42029566611597424,0.2244895248791546,2.762354179934008e-16,171.56547951833915
sheet1_to_sheet2,V0,"[0, 1]",3,10000.0,0.0001,0.42029566611833435,0.22448952487932267,2.5403772214923803e-16,171.56546974834075
sheet1_to_sheet2,V0,"[0, 1]",3,10000.0,0.01,0.4202956663519792,0.2244895248959637,3.8294386425152514e-16,171.5654379685568
sheet1_to_sheet2,V0,"[0, 1]",3,10000.0,1.0,0.4202956897101404,0.22448952655975593,1.8810504940145415e-16,171.56514929410952
sheet1_to_sheet2,V0,"[0, 1]",3,10000.0,100.0,0.4202979679196349,0.22448968934203115,2.748122235438086e-16,171.55908627958053
sheet1_to_sheet2,V0,"[0, 1]",3,10000.0,10000.0,0.4204020629203204,0.22449080296038293,2.6710622882196847e-16,171.61684318046568
sheet1_to_sheet2,V0,"[0, 1]",3,1000000.0,0.0,0.41997333090814426,0.22818220932538738,2.3476020901726756e-16,2.705654811650743
sheet1_to_sheet2,V0,"[0, 1]",3,1000000.0,0.0001,0.4199733309081449,0.22818220932540514,2.7422970220323933e-16,2.705654810117521
sheet1_to_sheet2,V0,"[0, 1]",3,1000000.0,0.01,0.41997333090820704,0.22818220932716127,3.2606140764764903e-16,2.705654805852591
sheet1_to_sheet2,V0,"[0, 1]",3,1000000.0,1.0,0.4199733309144187,0.2281822095027726,3.338670229102563e-16,2.7056548350143785
sheet1_to_sheet2,V0,"[0, 1]",3,1000000.0,100.0,0.41997333153533745,0.22818222705330607,4.526783095890921e-16,2.705661350162672
sheet1_to_sheet2,V0,"[0, 1]",3,1000000.0,10000.0,0.4199733913234724,0.22818388698580175,2.4781830773470827e-16,2.706446093301808
sheet1_to_sheet2,V0,[3],8,1e-06,0.0,0.442940340385868,0.21831802579202075,3.954353739570463e-12,14911868408.85733
sheet1_to_sheet2,V0,[3],8,1e-06,0.0001,0.44090307102407744,0.2192043587469988,9.692289865115034e-12,4228305797.255607
sheet1_to_sheet2,V0,[3],8,1e-06,0.01,0.4472166446490776,0.2287988544282333,3.445442815441397e-12,1623591503.308101
sheet1_to_sheet2,V0,[3],8,1e-06,1.0,0.44776295218954937,0.229686002916419,2.351477095094861e-12,1443001285.905321
sheet1_to_sheet2,V0,[3],8,1e-06,100.0,0.4477691033560091,0.22969593628167304,1.6017906761327968e-12,1441600581.5923135
sheet1_to_sheet2,V0,[3],8,1e-06,10000.0,0.44776916500622005,0.2296960376502315,4.65386221077919e-11,8400876394.514727
sheet1_to_sheet2,V0,[3],8,0.0001,0.0,0.4221177196324714,0.22499619749218328,1.7928924478150877e-12,264806046.81404975
sheet1_to_sheet2,V0,[3],8,0.0001,0.0001,0.42198644461407275,0.22499905392011477,1.7561168629622552e-12,253439572.87436008
sheet1_to_sheet2,V0,[3],8,0.0001,0.01,0.4231947972275888,0.2262328701116124,8.270851635121108e-13,231206883.21418506
sheet1_to_sheet2,V0,[3],8,0.0001,1.0,0.4225196536730656,0.22567911082436018,5.482494134776212e-13,227159055.6011821
sheet1_to_sheet2,V0,[3],8,0.0001,100.0,0.4225033522568443,0.22566487338066132,4.234525651224707e-13,227180016.34171095
sheet1_to_sheet2,V0,[3],8,0.0001,10000.0,0.42250318735147296,0.22566472920643918,1.105596552686919e-11,1323898049.3873036
sheet1_to_sheet2,V0,[3],8,0.01,0.0,0.4206511547372884,0.2248050956050652,1.9226842936889406e-14,2668816.511891497
sheet1_to_sheet2,V0,[3],8,0.01,0.0001,0.42065121512325276,0.22480500734219916,2.1549751808727784e-14,2667614.115426797
sheet1_to_sheet2,V0,[3],8,0.01,0.01,0.4206558057470197,0.22480214966390044,2.1239937532834084e-14,2664916.927183131
sheet1_to_sheet2,V0,[3],8,0.01,1.0,0.4206822075485681,0.22480870613579476,1.1278564986167687e-14,2664377.1859830385
sheet1_to_sheet2,V0,[3],8,0.01,100.0,0.4206742507660076,0.2247986602220468,5.509651444348168e-15,2665146.644559441
sheet1_to_sheet2,V0,[3],8,0.01,10000.0,0.4206740792480379,0.22479845769211373,6.737966141787221e-14,15531242.9793064
sheet1_to_sheet2,V0,[3],8,1.0,0.0,0.420658642552556,0.224787734566575,2.2312955449643574e-16,26691.28081863874
sheet1_to_sheet2,V0,[3],8,1.0,0.0001,0.4206586425533241,0.2247877345771452,3.0942571120888996e-16,26691.16050930029
sheet1_to_sheet2,V0,[3],8,1.0,0.01,0.4206586427008913,0.2247877356171634,1.5372063597416595e-16,26690.890977371244
sheet1_to_sheet2,V0,[3],8,1.0,1.0,0.4206586765804643,0.22478779594378928,3.5933449611588654e-16,26690.91196442525
sheet1_to_sheet2,V0,[3],8,1.0,100.0,0.4206589125470058,0.22478823096909287,1.975964846293229e-16,26698.681518232275
sheet1_to_sheet2,V0,[3],8,1.0,10000.0,0.4206588384701638,0.22478814723349774,1.0390611325901636e-15,155582.80193756917
sheet1_to_sheet2,V0,[3],8,100.0,0.0,0.42064171618194235,0.22482565589488757,1.4314868467663298e-16,267.9030207734623
sheet1_to_sheet2,V0,[3],8,100.0,0.0001,0.42064171618059853,0.2248256558979988,1.359318492447538e-16,267.90300877371124
sheet1_to_sheet2,V0,[3],8,100.0,0.01,0.4206417160476388,0.22482565620582987,1.6272521216421619e-16,267.90298923218495
sheet1_to_sheet2,V0,[3],8,100.0,1.0,0.4206417034834759,0.22482568535069092,1.689284745808365e-16,267.9037427285483
sheet1_to_sheet2,V0,[3],8,100.0,100.0,0.4206412094646179,0.2248268591279752,1.5390797252315e-16,267.9814457872582
sheet1_to_sheet2,V0,[3],8,100.0,10000.0,0.4206391980806239,0.22483170590357876,4.212462745677606e-16,1556.845004763689
sheet1_to_sheet2,V0,[3],8,10000.0,0.0,0.41992410381514844,0.2274983480672937,2.931942144458937e-16,3.669030228993352
sheet1_to_sheet2,V0,[3],8,10000.0,0.0001,0.41992410381503253,0.2274983480687512,1.782429190392053e-16,3.6690302281059424
sheet1_to_sheet2,V0,[3],8,10000.0,0.01,0.4199241038035623,0.22749834821304382,2.4113398584387035e-16,3.6690303002739926
sheet1_to_sheet2,V0,[3],8,10000.0,1.0,0.41992410265725455,0.22749836263353598,2.19615118578113e-16,3.669037889601995
sheet1_to_sheet2,V0,[3],8,10000.0,100.0,0.4199239944357041,0.22749972606240593,1.579697972663784e-16,3.669814920941203
sheet1_to_sheet2,V0,[3],8,10000.0,10000.0,0.419919954528926,0.22755358424257166,5.177676433988063e-16,16.558452746598054
sheet1_to_sheet2,V0,[3],8,1000000.0,0.0,0.42287945408717653,0.23359125888092958,3.1220969801438987e-16,1.026690302292059
sheet1_to_sheet2,V0,[3],8,1000000.0,0.0001,0.42287945408717836,0.23359125888093113,3.198817578583684e-16,1.0266903022950962
sheet1_to_sheet2,V0,[3],8,1000000.0,0.01,0.42287945408735494,0.23359125888108148,1.9702807946196257e-16,1.0266903030435353
sheet1_to_sheet2,V0,[3],8,1000000.0,1.0,0.4228794541050135,0.2335912588961196,2.316516598758476e-16,1.0266903789422515
sheet1_to_sheet2,V0,[3],8,1000000.0,100.0,0.42287945586978953,0.23359126039900627,2.7089460863251545e-16,1.026698149255719
sheet1_to_sheet2,V0,[3],8,1000000.0,10000.0,0.4228796226451153,0.2335914024224723,3.3767753231306387e-16,1.1555845277510564
sheet1_to_sheet2,V0,"[1, 3]",10,1e-06,0.0,0.5632078853344114,0.1993154632101233,6.791187124485129e-12,961318542173.7601
sheet1_to_sheet2,V0,"[1, 3]",10,1e-06,0.0001,0.5578875022287939,0.1965429000448238,5.1262285236265805e-12,282622941834.49243
sheet1_to_sheet2,V0,"[1, 3]",10,1e-06,0.01,0.5618339466701032,0.19703042256323433,2.9218476653897377e-12,108578760677.1627
sheet1_to_sheet2,V0,"[1, 3]",10,1e-06,1.0,0.5592019345795823,0.19914316409785837,2.4740311399002277e-12,94948701461.37611
sheet1_to_sheet2,V0,"[1, 3]",10,1e-06,100.0,0.5480571208061112,0.19134569411164426,4.014274981543125e-12,93989216134.09663
sheet1_to_sheet2,V0,"[1, 3]",10,1e-06,10000.0,0.5471333838133721,0.19028416200854786,6.194895415516727e-12,93912781848.19788
sheet1_to_sheet2,V0,"[1, 3]",10,0.0001,0.0,0.522024631689725,0.1740284338466432,1.4690598354805229e-12,17185432494.95466
sheet1_to_sheet2,V0,"[1, 3]",10,0.0001,0.0001,0.5213988494756444,0.17265994407558655,1.5652311650454485e-12,16478030827.487398
sheet1_to_sheet2,V0,"[1, 3]",10,0.0001,0.01,0.5207215190680499,0.16867083199126437,5.185940861785577e-13,15069663092.783524
sheet1_to_sheet2,V0,"[1, 3]",10,0.0001,1.0,0.5184795175393248,0.16955283912434613,3.474148510955856e-13,14775287037.364424
sheet1_to_sheet2,V0,"[1, 3]",10,0.0001,100.0,0.5166057744253646,0.1696539165603026,2.8647553472200924e-13,14751907161.915104
sheet1_to_sheet2,V0,"[1, 3]",10,0.0001,10000.0,0.5166715664456871,0.1695172408974364,1.2216985138357292e-12,14755676297.751907
sheet1_to_sheet2,V0,"[1, 3]",10,0.01,0.0,0.5134273667078523,0.1615793758055492,1.406111780461239e-13,173218759.45367065
sheet1_to_sheet2,V0,"[1, 3]",10,0.01,0.0001,0.5134132356442821,0.161572263868591,2.683747551352451e-13,173143838.67866406
sheet1_to_sheet2,V0,"[1, 3]",10,0.01,0.01,0.5131254489836887,0.16158384845411763,1.0463531623995211e-13,172973977.22675577
sheet1_to_sheet2,V0,"[1, 3]",10,0.01,1.0,0.5134430846493456,0.16431437463117723,7.565317888036345e-14,172934436.64778093
sheet1_to_sheet2,V0,"[1, 3]",10,0.01,100.0,0.5133717377218345,0.16596843798700162,7.455048245603293e-14,172931977.7004184
sheet1_to_sheet2,V0,"[1, 3]",10,0.01,10000.0,0.5134608106407867,0.16597077129501148,4.987304355065968e-14,173010194.3902637
sheet1_to_sheet2,V0,"[1, 3]",10,1.0,0.0,0.4719245877474597,0.17069924770556916,1.0612872626792893e-13,1732326.1220963323
sheet1_to_sheet2,V0,"[1, 3]",10,1.0,0.0001,0.4719244970729376,0.1706994766354339,6.582793945933141e-14,1732318.6256223752
sheet1_to_sheet2,V0,"[1, 3]",10,1.0,0.01,0.4719162313518861,0.17072124375792366,1.0006849479174565e-13,1732301.6064324423
sheet1_to_sheet2,V0,"[1, 3]",10,1.0,1.0,0.4716195819076556,0.17154093745531107,7.31425366066616e-14,1732297.7148801123
sheet1_to_sheet2,V0,"[1, 3]",10,1.0,100.0,0.47102542833659555,0.17543870931986047,3.611165662660386e-14,1732304.9829622186
sheet1_to_sheet2,V0,"[1, 3]",10,1.0,10000.0,0.4728169063097999,0.1774342444323874,3.585991211591834e-14,1733092.5054132217
sheet1_to_sheet2,V0,"[1, 3]",10,100.0,0.0,0.4209867706554074,0.22073515702501634,3.637733579508341e-15,17324.26497582231
sheet1_to_sheet2,V0,"[1, 3]",10,100.0,0.0001,0.42098677076040636,0.22073515762979332,4.314197617910433e-15,17324.26422620357
sheet1_to_sheet2,V0,"[1, 3]",10,100.0,0.01,0.42098678115357835,0.22073521748087602,3.06356863853084e-15,17324.262531665885
sheet1_to_sheet2,V0,"[1, 3]",10,100.0,1.0,0.4209878056560047,0.22074100520725445,2.4971265893889726e-15,17324.26289372054
sheet1_to_sheet2,V0,"[1, 3]",10,100.0,100.0,0.42103994899973474,0.2209866115949839,4.4299889977138695e-15,17324.33877135235
