scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S1,3,2,PERM,7,2.377118002401586e-05,0.9999998990979759,0.0003176507895069024,"[1.0000001636301237, 0.9674412221014513, 0.9702963974035982, 0.8754770733199381, 0.9510884539492412, 0.9420966479653203, 0.9802128436856048]",-0.03130983019918267
AR-S1,3,2,PERM,8,2.1754022607134916e-05,0.9999998991898075,0.00031750620871758706,"[0.999999997948096, 0.9722347936458682, 0.9746335971614768, 0.8924215627515473, 0.9603516087562122, 0.9494353236759542, 0.9765335204335333, 0.881616372535818]",-0.031309830288379636
AR-S1,3,2,PERM,9,1.9737632490224882e-05,0.9999998992734708,0.0003173744306193292,"[0.9999996521595997, 0.977754721701687, 0.9714230568793987, 0.9160746681356741, 0.9767063386003447, 0.9535270746855081, 0.9736680098128934, 0.9012975671527191, 0.9291949728639044]",-0.03130982803633228
AR-S1,3,2,PERM,10,1.8744238160288866e-05,0.9999998993116984,0.0003173142000270927,"[0.9999997317023135, 0.9781837510576001, 0.977415018709975, 0.9226432371309459, 0.9643900691228044, 0.9498688723693378, 0.9734653505524884, 0.905612821558729, 0.9387559953035811, 0.9114503105230971]",-0.03130982862127875
AR-S1,3,2,PERM,11,1.5917476457894216e-05,0.9999998994096788,0.00031715977224643706,"[0.9999996653804606, 0.9847198881427952, 0.9884077286788276, 0.9505931203781613, 0.9661928224409231, 0.9649653150018183, 0.9743584745345448, 0.9227933771230145, 0.9554594591142621, 0.9578885872374722, 0.9264988615851127]",-0.031309829664369467
AR-S1,3,2,PERM,12,1.427590331256589e-05,0.9999998994592435,0.00031708162433356806,"[0.9999997000890082, 0.9889777985478464, 0.9886255864014716, 0.9610688422488763, 0.9718251869380029, 0.9694899840763631, 0.97778911009237, 0.9304678830507389, 0.9890434905487606, 0.9678385542416871, 0.9401393955386765, 0.9505808657643301]",-0.03130982958346698
AR-S1,4,0,PERM,1,0.0006371096400346429,0.999984690734345,0.0039127056693438154,[0.9999991012874531],0.004334820815393835
AR-S1,4,0,PERM,2,0.0005184590811890072,0.9999848278432196,0.003895145283600794,"[0.9999998120037235, 0.9634149829465546]",0.004334808906034662
AR-S1,4,0,PERM,3,0.0003843514180182554,0.9999849489170259,0.003879572524650468,"[0.9999992659970813, 0.9858499448491453, 0.9642389561912194]",0.004334828388741899
AR-S1,4,0,PERM,4,0.0003227074528595359,0.9999849925029384,0.003873951091795204,"[0.9999987070992882, 0.9961553758019805, 0.9521484932120226, 0.9115148084136754]",0.004334811509759689
AR-S1,4,0,PERM,5,0.0003173235402077877,0.9999849959488093,0.003873506317364174,"[0.9999993673391407, 0.9910361541891338, 0.9710608209098922, 0.945159219609573, 0.9129460821244103]",0.004334816834548402
AR-S1,4,0,PERM,6,0.00021333837189830228,0.9999850511297775,0.0038663768857179945,"[0.9999996126579784, 1.0024337168218231, 0.989857084210795, 0.9675869195715823, 0.9059268579989451, 0.941566416625711]",0.004334811461141875
AR-S1,4,0,PERM,7,0.0001741332944425107,0.9999850663206343,0.0038644119042518708,"[1.0000017924161626, 1.0028893734941768, 0.9895599393832638, 0.9648815673834948, 0.9346492186794685, 0.9401290992775578, 0.9623391480494375]",0.0043348393198552075
AR-S1,4,0,PERM,8,0.00014414317362548989,0.999985075865784,0.0038631767000737866,"[1.000001492550814, 1.001134694944451, 0.9842858346655965, 0.971336792304149, 0.934113564531357, 0.9604762942682697, 0.9959022525127517, 0.9536828145328928]",0.004334844948056747
AR-S1,4,0,PERM,9,0.00015701537659193772,0.99998507198921,0.003863678401468795,"[1.0000019181346809, 0.998994801099936, 0.980934506963577, 0.9679209354929689, 0.9297764847049952, 0.9720249868647254, 0.9880795707519127, 0.9736689868767177, 0.9498911150785527]",0.004334839732407534
AR-S1,4,0,PERM,10,0.0001295816172511713,0.999985079851643,0.0038626607872060924,"[1.0000018824445998, 0.9951988876876644, 0.9869292515379383, 0.9756254716144659, 0.9538505660191982, 0.9741793947179468, 1.008617551079972, 0.9801905626419474, 0.9942637423910192, 0.9448971919750229]",0.004334834163371327
AR-S1,4,0,PERM,11,0.00011746890033576221,0.9999850828440959,0.003862273411351953,"[1.0000011954993973, 0.9939830306438314, 0.9880937242777549, 0.9807307815900891, 0.9566635847610485, 0.9782278857352261, 1.0123852408830971, 0.9751862555582874, 1.004743173732336, 0.9483631246047127, 0.9009295212643542]",0.004334826770796276
AR-S1,4,0,PERM,12,0.00011204072086992765,0.9999850840899154,0.0038621121274016916,"[1.000000349054377, 0.9957399628320526, 0.990901685516551, 0.982081998336256, 0.9641998908741515, 0.9806105236985401, 1.0058019453554448, 0.98002245123534, 0.9981669089352364, 0.9787090565273643, 0.9022253429260685, 0.9354795094460898]",0.004334819117103799
AR-S1,4,1,PERM,1,0.00014872297824376893,0.9999993206277406,0.0008242404136517313,[0.9999996718476046],-0.006358192844711244
AR-S1,4,1,PERM,2,0.00014003034493153543,0.9999993231377673,0.0008227163744211764,"[0.9999996928386607, 0.8579235932340737]",-0.006358193376791112
AR-S1,4,1,PERM,3,0.00012650444828609254,0.9999993267428893,0.0008205224620174938,"[1.0000005139772299, 0.8943027958129128, 0.8782186085067488]",-0.006358195653878359
AR-S1,4,1,PERM,4,0.00011075962945111017,0.9999993304785693,0.0008182428922729655,"[1.000000498154114, 0.9234763970120782, 0.8915421637887472, 0.8772308315501669]",-0.006358195105454328
AR-S1,4,1,PERM,5,0.00010811954292416157,0.9999993310564292,0.0008178897057679661,"[1.000000103171807, 0.9364770128143648, 0.9091248939313585, 0.8898837315221677, 0.8655436590302839]",-0.0063581925561675915
AR-S1,4,1,PERM,6,8.876709836832835e-05,0.999999334866667,0.000815557069120128,"[1.0000001663449, 0.9446679755472434, 0.9203042664974131, 0.8922589854278056, 0.8927380903964788, 0.9751397182199372]",-0.006358191309181122
AR-S1,4,1,PERM,7,8.101801618564206e-05,0.9999993361823458,0.0008147500562661763,"[1.000000162809798, 0.9484514944792031, 0.9467773623217163, 0.9457913482458866, 0.9397502255164061, 0.9616393734467636, 0.9099483281674403]",-0.0063581905074033855
AR-S1,4,1,PERM,8,5.965330370514268e-05,0.9999993391877481,0.0008129035932274002,"[1.0000001424994776, 0.9522629929748032, 0.964630473008931, 0.9615708733889021, 0.958343360061418, 1.0049785717427173, 0.9655640369161711, 0.9661829745770741]",-0.006358191253101825
AR-S1,4,1,PERM,9,5.402001687528959e-05,0.9999993398281025,0.0008125096291505025,"[1.000000264957594, 0.9662304260651539, 0.9894984579617043, 0.9770082874719598, 0.9712830139227893, 1.0025720537295026, 0.9713844624717654, 0.9528447674434385, 0.9385579115583322]",-0.006358190983432932
AR-S1,4,1,PERM,10,4.5535315217503016e-05,0.9999993406727998,0.000811989655211837,"[1.000000178271972, 0.9817611176340872, 0.9820704828613099, 0.9887949499283315, 0.9817429774481062, 0.9989206727836943, 0.9809096112548589, 0.9617122193260196, 0.95965272688074, 0.9444751985917209]",-0.006358189899859511
AR-S1,4,1,PERM,11,4.280612825562422e-05,0.9999993409139002,0.0008118411789600954,"[0.9999998337782918, 0.9895050218749195, 0.9917732744769119, 0.9907183840697182, 0.9734993186399107, 0.9838057487995724, 0.9792540173712951, 0.9735306342088772, 0.9991220543050248, 0.9560423359592863, 0.9681408701515514]",-0.0063581901889522615
AR-S1,4,1,PERM,12,3.7494513042319515e-05,0.9999993413404262,0.0008115784458370991,"[0.9999999705536801, 0.98726992438644, 0.9929582311412791, 0.9900997244586703, 0.9843874504668247, 0.9901287156154934, 0.9789662129425778, 0.9833879403479078, 1.0045181182801004, 0.9801478810740339, 0.9917345349027593, 0.9285040036209301]",-0.0063581907410844305
AR-S1,4,2,PERM,1,4.9262711796518865e-05,0.9999998959319795,0.0003225957541076252,[0.9999997957236293],-0.004751271283184978
AR-S1,4,2,PERM,2,4.500249471890046e-05,0.9999998963335697,0.0003219727167411009,"[0.9999996673884199, 0.9673487891413493]",-0.004751253437887905
AR-S1,4,2,PERM,3,3.6212902576652996e-05,0.9999998970474199,0.000320862244752708,"[0.9999996883207619, 0.979844094297348, 0.9552583686053184]",-0.004751254689606296
AR-S1,4,2,PERM,4,3.266983385880355e-05,0.9999998972914762,0.00032048170593511625,"[0.9999988986531184, 0.954661258159756, 0.9638224313016939, 0.8832865379547568]",-0.004751253693598658
AR-S1,4,2,PERM,5,3.108661838673688e-05,0.9999998973924163,0.00032032418522091513,"[0.9999988743105624, 0.9626936089047653, 0.9755222808702596, 0.8945417471975813, 0.9278550501381944]",-0.00475125614413487
AR-S1,4,2,PERM,6,2.9947870130826878e-05,0.9999998974619193,0.000320215678442036,"[0.99999921312744, 0.9794455342731058, 0.9739718440662902, 0.9448255697594039, 0.9269919572018975, 0.8700239977384072]",-0.004751256084418874
AR-S1,4,2,PERM,7,2.7549356534857688e-05,0.9999998975998272,0.00032000027006270676,"[0.9999994788339207, 0.9551689690032571, 0.9712559538132615, 0.9673569083043088, 0.9390199018441517, 0.8750513025528251, 0.9405991257612242]",-0.004751257018878253
AR-S1,4,2,PERM,8,2.5586842506319984e-05,0.9999998977041077,0.00031983729035896317,"[0.9999997026169954, 0.9741473303945353, 0.9770621387229388, 0.98065269574603, 0.9527676917829309, 0.9040140123221605, 0.9610295450101115, 0.9988595300071612]",-0.004751251300373089
AR-S1,4,2,PERM,9,2.0787750752663117e-05,0.9999998979266637,0.0003194891803740393,"[0.9999998213449836, 0.9764094981047543, 0.9735489317263175, 0.9801912843456015, 0.9585884100897317, 0.9225227945181966, 0.9892050996748833, 1.0066728204485724, 0.9270811155468381]",-0.004751251279226405
AR-S1,4,2,PERM,10,1.9312738228886008e-05,0.9999998979858123,0.00031939659931285743,"[0.9999998995019937, 0.9830600732844321, 0.9763141514960539, 0.9877580523103907, 0.9663544823959235, 0.9319660619615533, 0.9973909779685319, 1.0021522608078914, 0.9370097045141923, 0.9125644355429136]",-0.004751251113461478
AR-S1,4,2,PERM,11,1.6420754788353074e-05,0.999999898089153,0.00031923478347846077,"[0.9999998531811999, 0.9884819983766122, 0.9844628672523823, 0.9923067077158272, 0.9741645976707118, 0.9403252394955942, 0.9953786625419563, 0.9990925917335985, 0.9607336630646053, 0.9227486546387503, 0.9705602270916057]",-0.0047512507749297135
AR-S1,4,2,PERM,12,1.457352005059763e-05,0.9999998981464068,0.00031914509753619224,"[0.9999999899557971, 0.9964554474437932, 0.9866333828652315, 0.9924230998740267, 0.9799480363849195, 0.9427427890585603, 0.9969256456775538, 0.9972904389855932, 0.9773471202192003, 0.9356559332202452, 0.9861056017654788, 0.9663732552608063]",-0.004751250878853179
AR-S2,0,0,PERM,1,0.0030382784391151125,0.9998507890273506,0.012215194335310894,[1.0000174746009138],-0.0031252796151747773
AR-S2,0,0,PERM,2,0.0024965800777240867,0.9998537872511397,0.012091846379288333,"[1.0000159981876497, 0.9260300635374098]",-0.0031252957185234085
AR-S2,0,0,PERM,3,0.0017368626483571696,0.999857003471365,0.011958115597161532,"[1.0000138009520876, 0.9822678651877458, 1.020074318571333]",-0.003125279175808019
AR-S2,0,0,PERM,4,0.0015582579384438712,0.9998575919954215,0.011933482500030868,"[1.0000133170212018, 0.9894513389412364, 0.9943298105586171, 0.8717890642295621]",-0.0031252896253981238
AR-S2,0,0,PERM,5,0.001342861821701106,0.999858216885352,0.011907271503077521,"[1.0000087762954735, 0.9999188040070031, 1.0091433601993378, 0.9196931212569095, 0.9225481894395503]",-0.003125305338145787
AR-S2,0,0,PERM,6,0.0012420684770055757,0.9998584774291226,0.011896325940280493,"[1.0000096063813626, 0.9972973833535124, 1.0025684652351852, 0.9371517569783263, 0.9447521359559589, 0.969213964211736]",-0.0031252925001462417
AR-S2,0,0,PERM,7,0.0011986875424350573,0.9998585833113998,0.011891874898442576,"[1.0000084289404474, 1.0017466953665373, 1.002741683211536, 0.9577636642590944, 0.9454933300778435, 0.9689773959151863, 1.0233166548538182]",-0.0031252719728167623
AR-S2,0,0,PERM,8,0.0010872997232368288,0.999858837942536,0.01188116397765684,"[1.0000022260349806, 0.9850944057440162, 1.0140273924293008, 0.979065104571716, 0.9583888144543219, 0.9974919905354336, 1.0090903433235088, 0.9112576407963285]",-0.0031252735071193335
AR-S2,0,0,PERM,9,0.0009097827133721704,0.9998591924586386,0.011866235349148038,"[1.0000004903685216, 0.9986170175756489, 1.0071584936651634, 0.985064294251187, 0.9629959153696392, 0.9771031770936037, 0.9958311162208268, 0.9347704416800247, 0.908215141371556]",-0.003125281836742031
AR-S2,0,0,PERM,10,0.0007919761800949952,0.9998593929369544,0.011857784913113303,"[0.9999967957986772, 0.9981304624822472, 1.009642714633641, 0.9829371049170643, 0.9813281333575479, 0.9910944412046262, 1.0150016717869026, 0.9472201563845364, 0.9016549223829998, 0.9493281351188566]",-0.003125274122345394
AR-S2,0,0,PERM,11,0.0006581688712991797,0.999859586976961,0.011849600121479493,"[1.000003264116548, 0.9995170235364101, 1.0060087669777276, 0.9890498661003478, 0.9927810153382965, 0.9909121293531316, 1.0125419657727135, 0.9621667251818246, 0.9364841959534753, 0.9809993484828765, 0.9449602077171919]",-0.0031252168208474244
AR-S2,0,0,PERM,12,0.0005758251759956112,0.9998596885885909,0.01184531179028775,"[1.0000109700884519, 0.999929677797499, 1.0050841402659292, 0.9928134065226644, 0.9973645044528328, 0.993034233023705, 1.0021920680817713, 0.9763384128649377, 0.9462010347070394, 0.9978058420837825, 0.9673036585920646, 0.9949037232812123]",-0.0031251929962561502
AR-S2,0,1,PERM,1,0.0027264893106277756,0.9998179497902204,0.013492598333144557,[1.0000303893090643],0.009880465575829219
AR-S2,0,1,PERM,2,0.002585324390664988,0.9998186996319764,0.01346478250933059,"[1.0000226178448908, 0.8972998542077534]",0.009880428123232211
AR-S2,0,1,PERM,3,0.00214965289508765,0.999820762526612,0.0133879600159235,"[1.000029337528557, 0.887392200215532, 0.949799444279948]",0.009880471583898714
AR-S2,0,1,PERM,4,0.0017509992031244774,0.9998223175359721,0.013329758588509783,"[1.0000224601327403, 0.9620909837838119, 0.9771503474398475, 0.9068580325870174]",0.009880451721044367
AR-S2,0,1,PERM,5,0.0016327005766762072,0.9998227178230084,0.0133147353331445,"[1.0000249911182248, 0.9557585624827164, 0.9868100662154464, 0.9137719783612969, 0.9891493921987224]",0.00988051428192086
AR-S2,0,1,PERM,6,0.0013176090515727133,0.9998236474405686,0.013279780097252893,"[1.0000178261538972, 0.965415355871302, 0.9577986126173244, 0.9198641463925084, 0.9637675092994831, 0.980168760096043]",0.009880500277428383
AR-S2,0,1,PERM,7,0.001120216378977936,0.9998241286494457,0.013261649616632846,"[1.000017993781602, 0.9819718317230934, 0.9567637754964706, 0.9472426567362894, 0.9479835791074926, 0.9588837917186365, 0.9782814557795423]",0.009880505639477738
AR-S2,0,1,PERM,8,0.0010502152783129464,0.9998242805820506,0.013255920109498609,"[1.0000182389520174, 0.9859238941342542, 0.9626284746788728, 0.9568678217233934, 0.9733113009257827, 0.9619141007030024, 0.9782144812809043, 1.0190746836446194]",0.009880473894835352
AR-S2,0,1,PERM,9,0.0009857262748577686,0.9998244118778924,0.013250966836708658,"[1.0000161519714017, 0.9937318403791539, 0.9818817529523447, 0.9972450224274814, 0.9704863874136079, 0.9946666124059949, 0.9878058041286518, 1.0413774222104983, 0.9912653513213355]",0.009880467818715736
AR-S2,0,1,PERM,10,0.0007311754691956359,0.9998248489166146,0.013234465738569168,"[1.0000162147143323, 0.9909147456804552, 0.9846065094650552, 0.9903489077399683, 0.9723183674387383, 1.0194153133212414, 0.9840399389726676, 0.967466255197527, 1.0300473725116954, 0.9694672592816518]",0.00988048349776801
AR-S2,0,1,PERM,11,0.0006204108484606782,0.9998249986245605,0.01322880854194721,"[1.0000161760645583, 0.9937912852438437, 0.9879140858667264, 0.9938234636516109, 0.9761579012107059, 1.0264286693072584, 0.9969846671432737, 0.9674543468707826, 1.024296701277588, 0.9750288045721217, 0.9104353421288459]",0.009880477877027699
AR-S2,0,1,PERM,12,0.00058886904087319,0.9998250367674341,0.013227366803937457,"[1.0000191907271394, 0.991617171467838, 0.987149227188665, 0.9925142167170992, 0.9779686678339669, 1.0247661785876723, 0.9980787101313373, 0.9769975957353358, 1.013881052618551, 0.9604175384818475, 0.9348556919046184, 0.9255910924455163]",0.00988048736470281
AR-S2,0,2,PERM,1,0.004159576957079448,0.9997014109427519,0.017279729663630436,[1.0000347544246053],-0.0032323752905879365
AR-S2,0,2,PERM,2,0.0035763410600300476,0.9997059228078361,0.017148679020960775,"[1.0000331994687068, 0.8681251580396805]",-0.0032323620919843324
AR-S2,0,2,PERM,3,0.0022084463523644893,0.9997138357879225,0.01691638886043813,"[1.000029707519593, 0.9537542625545267, 0.9711867440797577]",-0.0032324058082217914
AR-S2,0,2,PERM,4,0.001806977836201763,0.9997154478543132,0.0168686735011028,"[1.0000172777145302, 0.9656336268825958, 0.9666789263047261, 0.9257872038806498]",-0.003232370878411844
AR-S2,0,2,PERM,5,0.0019534745257061216,0.9997148969604911,0.016884994507220485,"[1.0000094969578008, 0.9576042639477442, 0.9540391517192025, 0.9314820163023455, 1.022327131942508]",-0.0032324050318733484
AR-S2,0,2,PERM,6,0.0015164096744241207,0.999716413524913,0.01684002598237219,"[1.0000142018757732, 0.969210526973954, 0.9538064732762096, 0.9330742559101491, 1.018480352755935, 0.9721971854828503]",-0.0032323651368420603
AR-S2,0,2,PERM,7,0.0014198483642023836,0.9997166970538364,0.016831605572957428,"[1.0000138394676776, 0.9778737378558826, 0.9768137050326713, 0.9543796213659207, 1.0085366674285974, 0.9826227104872686, 0.9641609617194988]",-0.0032323756086986583
AR-S2,0,2,PERM,8,0.0014978517571599254,0.9997164694633273,0.016838365023739997,"[1.000011421123379, 0.9740205818011165, 0.9792452502852079, 0.9546464127373956, 1.007902173415261, 0.9840677312130309, 0.9456139059184409, 1.0122783061609766]",-0.003232336600849455
AR-S2,0,2,PERM,9,0.0013552262462696652,0.9997168763850351,0.016826277513605364,"[1.000008743679402, 0.98313380032151, 0.9736508305149102, 0.9495894699923992, 1.0051696850640444, 0.9811213007275372, 0.9740266907269314, 1.0125860804217044, 0.942115739188484]",-0.0032323501454472906
AR-S2,0,2,PERM,10,0.0009839350099036545,0.99971774489511,0.016800449544282958,"[0.9999995040693077, 0.992236730072111, 0.9834625395054934, 0.9727637894361246, 1.006165769678327, 0.9818047387852404, 0.9792494896602112, 1.0127617518606231, 0.9587000935383645, 0.9774688534562327]",-0.0032323492462659215
AR-S2,0,2,PERM,11,0.0007621691913187891,0.9997181321213375,0.016788921307293054,"[0.9999955314821755, 0.9934275728958698, 0.9848573555225106, 0.9754344530504135, 1.0044296383120013, 0.9882837956981123, 0.9794406841672316, 1.012576639440138, 0.9606049386076742, 0.9792062957810699, 1.0414773675154003]",-0.0032322870765180856
AR-S2,0,2,PERM,12,0.0008053522485092446,0.9997180644309696,0.016790937109954947,"[0.9999981821029925, 0.9948145705691287, 0.9932308927088536, 0.9850183827815672, 1.0018923472943382, 0.9898714969840795, 0.9970833120074051, 1.0083303869520068, 0.9890626963877193, 0.9917393944579352, 1.0084399003449143, 0.9819807630066615]",-0.0032322624099667486
AR-S2,1,0,PERM,1,0.0025149285837244625,0.9998463374383664,0.012396070410964289,[0.9999978806873563],-0.04238762784694512
AR-S2,1,0,PERM,2,0.0022328818445423964,0.9998476765428159,0.012341938955611356,"[0.9999853307810826, 0.8079072445019827]",-0.04238763382193779
AR-S2,1,0,PERM,3,0.001735705320295044,0.9998496496311887,0.012261744117834565,"[1.0000087091228345, 0.8414415883468601, 0.8817481951888558]",-0.04238767213171976
AR-S2,1,0,PERM,4,0.001576586875582499,0.9998501766779714,0.012240233740766921,"[1.0000130130496399, 0.9105677957674173, 0.9363404424755465, 0.907205760066174]",-0.04238766327804697
AR-S2,1,0,PERM,5,0.0014196012158093707,0.9998506470365357,0.012221005010402275,"[1.0000039585338074, 0.9025324745053854, 0.9495239849001468, 0.9171896680091992, 0.8995392955427473]",-0.042387666057976336
AR-S2,1,0,PERM,6,0.0012695967382283775,0.9998510504282699,0.012204489818508196,"[1.0000008524224502, 0.9410008026110881, 0.9702307621042537, 0.9512407529343208, 0.9584935766588303, 0.993123473462749]",-0.04238763365429337
AR-S2,1,0,PERM,7,0.0010192900511079741,0.9998516233519393,0.012180995364116915,"[1.0000065333887205, 0.9638692935974854, 0.9719275663985212, 0.96138277563223, 0.9597961658208551, 1.010528641558791, 0.9826944370259533]",-0.04238763126104632
AR-S2,1,0,PERM,8,0.0009506100262339268,0.9998517586447256,0.01217544066037556,"[1.000003502544818, 0.9689053422000623, 0.9743576515741103, 0.9736427982873637, 0.9695225885904498, 1.0245047259132594, 0.9803104419185058, 0.9257228982500624]",-0.04238768790096154
AR-S2,1,0,PERM,9,0.0008244024751268142,0.9998519826647067,0.012166237515902165,"[1.0000131844082918, 0.9814699237617425, 0.9844085346891551, 0.9854416911677664, 0.9763721426370835, 1.0227697325272394, 0.9937311999967333, 0.9308541245887054, 0.9269519998153715]",-0.0423878030096657
AR-S2,1,0,PERM,10,0.0008240934679704028,0.9998519831741037,0.012166216581020638,"[1.0000074955521503, 0.9814145401241082, 0.9876708267265913, 0.9888613124074335, 0.9796902399342523, 1.0199020316943603, 0.9920926598033124, 0.9326638964996813, 0.9616946490197621, 0.8569739016257713]",-0.04238787105217675
AR-S2,1,0,PERM,11,0.0005173598553236309,0.9998523946429277,0.012149294509240053,"[1.0000125955687609, 0.994109735139812, 0.9904422956960734, 0.9980942708177393, 0.9903766956923388, 1.0285307340066376, 0.977495362268946, 0.9773190630249122, 0.9476887912871553, 0.8736400773095906, 1.0095158869616332]",-0.042387858255714825
AR-S2,1,0,PERM,12,0.0005227955662962001,0.9998523889889435,0.012149527194771368,"[1.0000131603842328, 0.9965253257695526, 0.9901656402712034, 0.9990357824111396, 0.9919349674822, 1.0260572426721541, 0.9831377187390723, 0.9750237945430607, 0.9653704326883944, 0.906435997747961, 1.0118891455894465, 0.8008940202215542]",-0.04238781772451235
AR-S2,1,1,PERM,1,0.002311006189972451,0.9998092372507777,0.013811688862055568,[1.0000526393757578],0.0015971267497020658
AR-S2,1,1,PERM,2,0.002203080238780055,0.9998097244378493,0.013794040820247053,"[1.0000437181896276, 0.9524058096538063]",0.0015970833833024631
AR-S2,1,1,PERM,3,0.0020537171055513403,0.9998103602464382,0.013770975040343839,"[1.0000438140521224, 0.9790354427135524, 0.9724946977260025]",0.0015970830207503253
AR-S2,1,1,PERM,4,0.001741779464149809,0.9998115442046861,0.013727920283636293,"[1.0000465892429062, 0.970516997813229, 0.9706398019101309, 0.9371521802494974]",0.0015970822823146253
AR-S2,1,1,PERM,5,0.0015949610600316567,0.9998120340996048,0.013710065659768234,"[1.000042307382912, 0.9684803960433903, 0.9936688309595398, 0.9610760943296701, 1.0704429753782632]",0.0015969804167022047
AR-S2,1,1,PERM,6,0.0014084553538736126,0.999812594253904,0.013689621839042673,"[1.000030261950742, 0.9755880912134698, 0.9939036150901192, 0.9835884262067957, 1.04755858954664, 0.9722925211872163]",0.0015969708780887066
AR-S2,1,1,PERM,7,0.001179411174387628,0.9998131869896696,0.01366795560171342,"[1.00002780635135, 0.9859823231822012, 1.0054500513047673, 1.0062766475366502, 1.0654890684252152, 1.009608021511612, 0.9473799015854586]",0.001596944617021428
AR-S2,1,1,PERM,8,0.00114057482756147,0.9998132770894506,0.013664659181604411,"[1.0000292471700476, 0.9961909070515034, 1.0131387675720183, 1.0158151586954813, 1.0857902302999947, 1.015160633048245, 0.9609055524666751, 1.0617090470336623]",0.0015969632599304648
AR-S2,1,1,PERM,9,0.001170687976787646,0.9998132074900489,0.013667205637991037,"[1.000028269977289, 1.004256522772297, 1.0199817065507253, 1.0342118004540126, 1.0979817132956176, 1.0195857952776752, 0.9843997087690407, 1.0513250595924446, 0.9741369732122431]",0.0015969795976807227
AR-S2,1,1,PERM,10,0.0011013918937966686,0.9998133649362841,0.013661444422749006,"[1.0000241006142427, 1.0063390699275896, 1.021679747709754, 1.0295909999826947, 1.0934796311241524, 1.027860239359881, 1.0034665345082354, 1.0241558474304597, 0.9781472769065924, 0.9942345478625599]",0.0015970343782053897
AR-S2,1,1,PERM,11,0.0009122449174855282,0.9998137458095984,0.013647497587529261,"[1.0000232032317238, 1.0055239102331914, 1.0244545412934514, 1.0315267334456895, 1.0887256625533182, 1.0343451605545912, 1.0147485613738396, 1.0179654134857992, 0.976260666921857, 1.0031820299425243, 1.0424298716197877]",0.001597025045604654
AR-S2,1,1,PERM,12,0.000811332474047443,0.9998139197400044,0.013641123853831942,"[1.0000162740072347, 1.0032056893731487, 1.0229961843575752, 1.0333330303051316, 1.093600329960052, 1.0368578575924465, 1.0175602883700705, 1.0440729017218726, 1.000258843390769, 1.0100327342561484, 1.0380502618697947, 1.099077786368123]",0.0015970286467364657
AR-S2,1,2,PERM,1,0.004571753402729398,0.9996926424697857,0.017531615162736935,[1.00007856262128],-0.03969813539707613
AR-S2,1,2,PERM,2,0.004018987494334865,0.9996973911384814,0.017395656398036828,"[1.0000652511806614, 0.8447994293011765]",-0.039698184230420486
AR-S2,1,2,PERM,3,0.0037421747239971145,0.9996995395272962,0.017333795680804093,"[1.0000486051909725, 0.8894440749390674, 0.9073196383401176]",-0.03969817710665702
AR-S2,1,2,PERM,4,0.0034840394381173406,0.9997014048681547,0.017279905435079693,"[1.000034597767516, 0.9218903923800964, 0.9066956268374038, 0.8657510624932397]",-0.03969820531744568
AR-S2,1,2,PERM,5,0.0029086487319170823,0.9997050831615154,0.017173142941366976,"[1.000022537390328, 0.9334953712230545, 0.9214260738594581, 0.9036053263560077, 0.9989919750122335]",-0.0396981434737983
AR-S2,1,2,PERM,6,0.0025023422588363597,0.9997072816821807,0.017109012765770502,"[1.0000199252300832, 0.9555277778176164, 0.9395017064557359, 0.9269590685489771, 1.0069288413363284, 0.9364012560763554]",-0.03969820382965082
AR-S2,1,2,PERM,7,0.00179066557490876,0.99971033691576,0.01701949130379939,"[1.0000059786731637, 0.9697671494623319, 0.9645771463287767, 0.9348020582589691, 0.9839495381991612, 0.9553224744109078, 0.9894008214298802]",-0.03969822451120701
AR-S2,1,2,PERM,8,0.0015819620571922565,0.9997110407950107,0.016998800104399595,"[1.000006182242833, 0.9712077551300308, 0.9675761616612035, 0.9458408721026605, 0.9950208248121964, 0.9589584249912075, 0.9805259101889903, 0.8542202513202232]",-0.03969823103159261
AR-S2,1,2,PERM,9,0.0014258284931642213,0.9997115104120692,0.016984981246114424,"[1.000008694018755, 0.9751250597204243, 0.9789279353592633, 0.9539657846204147, 0.9918583448927059, 0.9478733567036774, 0.9920844390604568, 0.8530434338535813, 0.9425828077323234]",-0.03969822172413787
AR-S2,1,2,PERM,10,0.0009575037771783747,0.9997126265854778,0.01695209174474497,"[1.000008325354056, 0.9991525350788153, 0.9741603882976133, 0.9738610182030378, 0.9890195818587679, 0.9701220061752184, 1.011288770196699, 0.9302387699471262, 0.9723241661916763, 0.9561686143170611]",-0.03969823999049091
AR-S2,1,2,PERM,11,0.0008022292621009081,0.999712899827172,0.01694403059569684,"[1.0000025963801153, 0.9924384975851339, 0.9841917996734647, 0.9874081379082245, 1.0039989012489803, 0.9857293676755817, 1.0010655998786129, 0.9704192955941089, 0.9779983178551951, 0.9717284553826931, 0.9766277491384685]",-0.039698164799952314
AR-S2,1,2,PERM,12,0.0007620596155588382,0.9997129626641034,0.016942176244408663,"[1.000012904100844, 0.9946482258534097, 0.985194515567511, 0.9902195062303225, 1.0036573434354628, 0.994133651221739, 1.0023833705527958, 0.9697656092792721, 0.9823209590934527, 0.9780360534037071, 0.9804387542645656, 0.9048748014026908]",-0.03969814719673689
