timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784980259.9943955,0,80,15178,32607,64,269.23
1784980261.076187,0,80,15178,32607,64,268.70
1784980262.186154,0,73,14234,32607,63,258.08
1784980263.2662315,0,70,12345,32607,63,251.07
1784980264.3843746,0,71,12345,32607,63,250.92
1784980265.4503012,0,73,14204,32607,63,251.92
1784980266.5611792,0,78,15136,32607,64,260.00
1784980267.6621814,0,80,15178,32607,64,282.76
1784980268.7740624,0,81,15178,32607,64,282.55
1784980269.8794556,0,80,15178,32607,64,279.95
1784980270.944565,0,80,15178,32607,64,278.08
1784980272.0544257,0,80,15178,32607,64,277.59
1784980273.1688447,0,79,15178,32607,64,280.53
1784980274.2729924,0,77,14234,32607,64,273.20
1784980275.3384738,0,76,14234,32607,64,265.45
1784980276.427445,0,75,14846,32607,63,263.33
1784980277.5409412,0,80,15178,32607,64,266.96
1784980278.6459985,0,79,15178,32607,64,277.09
1784980279.7538247,0,80,15178,32607,64,280.76
1784980280.816398,0,78,15178,32607,64,276.53
1784980281.9189734,0,77,15178,32607,64,274.01
1784980283.0295227,0,76,15178,32607,64,270.95
1784980284.1103375,0,76,15178,32607,64,266.84
1784980285.2265213,0,75,14234,32607,63,261.18
1784980286.3336432,0,76,14234,32607,64,266.07
1784980287.396877,0,75,14846,32607,63,259.07
1784980288.5020213,0,78,15178,32607,64,263.69
1784980289.6057644,0,74,15178,32607,64,256.21
1784980290.6651535,0,75,14234,32607,64,255.42
1784980291.7285793,0,71,14234,32607,63,246.02
1784980292.7923791,0,71,13902,32607,63,240.26
1784980293.902331,0,73,14234,32607,63,247.04
1784980295.014264,0,75,14846,32607,64,249.90
1784980296.123078,0,77,15178,32607,63,255.66
1784980297.2331865,0,77,15178,32607,63,259.31
1784980298.3373442,0,77,15178,32607,64,259.40
1784980299.4397657,0,77,15178,32607,64,265.06
1784980300.545381,0,73,15178,32607,64,258.21
1784980301.6538913,0,73,14234,32607,63,248.26
1784980302.736265,0,74,14234,32607,63,249.78
1784980303.8448443,0,74,14846,32607,63,249.21
1784980304.9537432,0,78,15178,32607,64,251.11
1784980306.0154483,0,77,15178,32607,63,261.40
1784980307.1207666,0,77,15178,32607,63,261.31
1784980308.229428,0,77,15178,32607,64,269.73
1784980309.3380313,0,79,15178,32607,64,262.36
1784980310.4362664,0,89,15178,32607,65,274.72
1784980311.5449514,0,76,15178,32607,64,270.50
1784980312.650446,0,77,15178,32607,64,260.45
1784980313.7349143,0,78,15178,32607,64,261.52
1784980314.8478422,0,79,15178,32607,64,263.45
1784980315.929148,0,78,15178,32607,64,264.61
1784980317.043655,0,77,15178,32607,64,266.73
1784980318.1520624,0,76,15178,32607,64,261.20
1784980319.2611814,0,76,15178,32607,64,259.99
1784980320.323725,0,78,15178,32607,64,261.68
1784980321.4332883,0,77,15178,32607,64,260.60
1784980322.533613,0,77,15178,32607,64,260.14
1784980323.6368058,0,76,15178,32607,64,260.15
1784980324.7433994,0,76,15178,32607,63,261.27
1784980325.825662,0,78,15178,32607,64,261.42
1784980326.9324932,0,78,15178,32607,64,262.54
1784980328.0332313,0,76,15178,32607,64,258.35
1784980329.1373315,0,78,15178,32607,64,264.34
1784980330.235611,0,75,15178,32607,64,259.23
1784980331.3436625,0,77,15178,32607,64,265.66
1784980332.4491665,0,78,15178,32607,64,262.17
1784980333.553657,0,77,15178,32607,64,262.96
1784980334.657681,0,77,15178,32607,64,261.65
1784980335.73802,0,77,15178,32607,64,261.88
1784980336.841698,0,76,15178,32607,64,263.15
1784980337.9500175,0,77,15178,32607,64,261.54
1784980339.0534816,0,77,15178,32607,64,262.26
1784980340.2396975,0,77,15178,32607,64,262.46
1784980341.3491228,0,77,15178,32607,64,263.64
1784980342.4570217,0,78,15178,32607,64,262.95
1784980343.560563,0,78,15178,32607,64,263.18
1784980344.6609216,0,76,15178,32607,64,260.73
1784980345.7451522,0,77,15178,32607,64,261.64
1784980346.8492389,0,78,15178,32607,64,265.04
1784980347.957039,0,77,15178,32607,64,265.03
1784980349.064715,0,78,15178,32607,64,263.54
1784980350.2279613,0,77,15178,32607,64,263.48
1784980351.3290277,0,78,15178,32607,64,262.32
1784980352.437474,0,78,15178,32607,64,262.19
1784980353.5406451,0,77,15178,32607,64,262.89
1784980354.6410823,0,76,15178,32607,64,261.58
1784980355.6995487,0,77,15178,32607,64,261.98
1784980356.8054442,0,76,15178,32607,64,261.72
1784980357.9146326,0,76,14234,32607,64,257.03
1784980359.0235298,0,76,14234,32607,64,257.97
1784980360.131999,0,83,14846,32607,64,263.48
1784980361.2430408,0,76,15170,32607,64,261.07
1784980362.353845,0,79,15178,32607,64,275.24
1784980363.4621093,0,79,15178,32607,64,273.72
1784980364.5685859,0,78,15178,32607,64,271.50
1784980365.677696,0,78,15178,32607,64,265.54
1784980366.7854178,0,78,15178,32607,64,262.89
1784980367.8932571,0,79,15178,32607,64,269.39
1784980369.0008957,0,75,15178,32607,64,265.48
1784980370.1201437,0,81,15178,32607,64,271.32
1784980371.2259781,0,81,15178,32607,65,272.81
1784980372.3328657,0,82,15178,32607,65,277.89
1784980373.4437208,0,80,15178,32607,64,272.60
1784980374.553844,0,81,15178,32607,65,273.36
1784980375.6603281,0,80,15178,32607,65,274.53
1784980376.7645283,0,81,15178,32607,65,278.13
1784980377.8702953,0,77,15178,32607,64,265.77
1784980378.9760787,0,77,14234,32607,64,259.65
1784980380.1098757,0,74,14234,32607,64,252.83
1784980381.219203,0,74,14846,32607,64,251.52
1784980382.3266382,0,77,15178,32607,64,257.63
1784980383.4347973,0,77,15178,32607,64,263.09
1784980384.544302,0,74,15178,32607,64,257.42
1784980385.6079073,0,76,14234,32607,64,249.34
1784980386.7180722,0,74,14234,32607,64,251.23
1784980387.8262103,0,76,14846,32607,64,254.26
1784980388.9340138,0,77,15178,32607,64,257.29
1784980390.049484,0,80,15178,32607,64,268.61
1784980391.1568675,0,81,15178,32607,64,268.98
1784980392.26554,0,77,15178,32607,64,261.39
1784980393.3638241,0,77,15178,32607,64,259.58
1784980394.4706037,0,77,15178,32607,64,257.79
1784980395.574745,0,78,15178,32607,64,260.18
1784980396.6855211,0,77,15178,32607,64,260.76
1784980397.7928882,0,78,15178,32607,64,260.20
1784980398.8966784,0,79,15178,32607,64,262.50
1784980400.0061576,0,77,15178,32607,64,262.34
1784980401.1096878,0,78,15178,32607,64,259.02
1784980402.2072291,0,77,15178,32607,64,259.96
1784980403.3181734,0,76,15178,32607,64,260.47
1784980404.417346,0,77,15178,32607,64,259.43
1784980405.5211697,0,76,15178,32607,64,255.63
1784980406.6216154,0,74,15178,32607,64,252.47
1784980407.721938,0,74,14234,32607,64,245.27
1784980408.8254051,0,74,14234,32607,64,248.32
1784980409.924264,0,74,14846,32607,64,245.92
1784980411.0294206,0,81,15178,32607,64,247.02
1784980412.132342,0,78,15178,32607,64,254.84
1784980413.2320158,0,78,15178,32607,64,255.35
1784980414.3397138,0,78,15178,32607,64,255.23
1784980415.4432952,0,78,15178,32607,64,254.47
1784980416.5515869,0,78,15178,32607,63,253.66
1784980417.6601982,0,78,15178,32607,64,254.82
1784980418.760627,0,77,15178,32607,64,252.98
1784980419.8644118,0,77,15178,32607,64,253.44
1784980420.9678123,0,77,15178,32607,64,253.04
1784980422.0771255,0,78,15178,32607,64,257.67
1784980423.1814146,0,76,14234,32607,63,245.24
1784980424.2880414,0,77,14234,32607,63,249.99
1784980425.3488026,0,77,14732,32607,64,247.61
1784980426.4574838,0,75,14152,32607,63,239.18
1784980427.532781,0,74,14234,32607,63,246.99
1784980428.5938597,0,77,14846,32607,63,242.68
1784980429.6919646,0,74,15104,32607,63,239.80
1784980430.80132,0,72,14234,32607,63,238.34
1784980431.9043524,0,76,14234,32607,63,239.66
1784980433.0081575,0,75,14260,32607,63,238.62
1784980434.1192122,0,77,14934,32607,63,244.82
1784980435.249417,0,76,15178,32607,64,250.07
1784980436.3523378,0,78,15178,32607,63,248.76
1784980437.4600842,0,76,15178,32607,63,248.14
1784980438.5686424,0,77,15178,32607,63,246.97
1784980439.6731198,0,77,15178,32607,63,245.77
1784980440.7503648,0,76,15178,32607,63,246.96
1784980441.8367436,0,75,15178,32607,63,245.05
1784980442.9420218,0,75,15178,32607,63,246.23
1784980444.0401073,0,76,15178,32607,63,246.74
1784980445.2112687,0,77,15178,32607,63,247.07
1784980446.3108916,0,77,15178,32607,63,246.52
1784980447.4144871,0,77,15178,32607,63,249.74
1784980448.5152187,0,77,15178,32607,63,246.46
1784980449.6198728,0,77,15178,32607,63,246.51
1784980450.6827989,0,77,15178,32607,63,247.08
1784980451.7851481,0,77,15178,32607,63,245.48
1784980452.8848488,0,78,15178,32607,63,245.84
1784980453.9863737,0,76,15178,32607,63,245.53
1784980455.161608,0,76,15178,32607,63,245.10
1784980456.2646286,0,76,15178,32607,63,244.88
1784980457.372877,0,78,15178,32607,63,246.82
1784980458.4800668,0,77,15178,32607,63,246.29
1784980459.5798037,0,78,15178,32607,63,246.79
1784980460.6415873,0,77,15178,32607,63,248.04
1784980461.7359633,0,77,15178,32607,63,245.62
1784980462.8427508,0,77,15178,32607,63,245.17
1784980463.947738,0,77,15178,32607,63,247.87
1784980465.1104307,0,77,15178,32607,63,247.35
1784980466.2171683,0,77,15178,32607,63,248.09
1784980467.3176203,0,78,15178,32607,63,247.22
1784980468.421368,0,76,15178,32607,63,247.61
1784980469.529588,0,76,15178,32607,63,246.22
1784980470.592573,0,78,15178,32607,63,247.01
1784980471.7015004,0,77,15178,32607,63,246.00
1784980472.8013394,0,77,15178,32607,63,244.95
1784980473.9049852,0,78,15178,32607,63,246.50
1784980475.0132163,0,79,15178,32607,63,247.38
1784980476.1173434,0,76,15178,32607,63,246.32
1784980477.2247975,0,76,15178,32607,63,246.49
1784980478.332301,0,75,15178,32607,63,246.05
1784980479.4401674,0,76,15178,32607,63,245.79
1784980480.547956,0,77,15178,32607,63,246.24
1784980481.6606436,0,78,15178,32607,63,246.32
1784980482.7604175,0,77,15178,32607,63,250.72
1784980483.864251,0,76,15178,32607,63,245.90
1784980484.9720635,0,76,15178,32607,63,246.59
1784980486.0776777,0,76,15178,32607,63,246.89
1784980487.163743,0,76,14234,32607,63,241.78
1784980488.2285485,0,74,14234,32607,62,242.85
1784980489.3092253,0,74,14846,32607,62,238.16
1784980490.388827,0,75,14152,32607,63,235.35
1784980491.4889226,0,75,14234,32607,62,242.79
1784980492.5972066,0,77,14846,32607,63,246.42
1784980493.6973805,0,77,15178,32607,63,251.85
1784980494.797009,0,77,15178,32607,63,253.71
1784980495.8820333,0,77,15178,32607,63,251.52
1784980496.990072,0,78,15178,32607,63,254.43
1784980498.0974228,0,77,15178,32607,62,252.65
1784980499.2045417,0,77,15178,32607,63,253.66
1784980500.2623599,0,77,15178,32607,63,252.22
1784980501.3659592,0,77,15178,32607,62,252.76
1784980502.462324,0,76,15178,32607,63,253.90
1784980503.5612566,0,78,15178,32607,63,259.47
1784980504.6387427,0,84,15178,32607,63,261.25
1784980505.709594,0,87,15178,32607,64,281.22
1784980506.8174036,0,80,15178,32607,63,270.49
1784980507.925285,0,83,15178,32607,64,273.53
1784980509.013773,0,79,15178,32607,63,266.84
1784980510.155642,0,78,15178,32607,63,253.97
1784980511.2660096,0,78,15178,32607,63,257.24
1784980512.3420668,0,77,14234,32607,63,257.51
1784980513.4367628,0,74,13289,32607,63,246.12
1784980514.4970455,0,73,13902,32607,63,246.90
1784980515.6024008,0,78,14262,32607,63,255.59
1784980516.6822736,0,76,15096,32607,63,255.30
1784980517.7939727,0,75,15178,32607,63,260.82
1784980518.895312,0,76,14234,32607,63,253.25
1784980520.006418,0,73,14234,32607,63,250.89
1784980521.073447,0,78,13902,32607,63,249.66
1784980522.1769044,0,75,14234,32607,63,252.81
1784980523.2398646,0,75,14846,32607,63,257.73
1784980524.3030844,0,80,15178,32607,63,263.10
1784980525.3627105,0,79,15178,32607,63,265.76
1784980526.4736576,0,79,15178,32607,64,268.47
1784980527.581708,0,79,15178,32607,63,271.26
1784980528.685419,0,79,15178,32607,63,268.05
1784980529.786655,0,78,15178,32607,63,268.99
1784980530.872755,0,79,15178,32607,64,268.20
1784980531.9779289,0,78,15178,32607,63,267.68
1784980533.0843863,0,77,15178,32607,63,267.81
1784980534.1925814,0,80,15178,32607,63,269.07
1784980535.2538512,0,80,15178,32607,63,270.12
1784980536.3576796,0,80,15178,32607,63,270.51
1784980537.4611502,0,79,15178,32607,63,271.48
1784980538.566128,0,78,15178,32607,64,269.70
1784980539.6689117,0,75,14234,32607,63,257.29
1784980540.7320497,0,76,14234,32607,63,258.83
1784980541.8346753,0,78,14846,32607,64,259.20
1784980542.9462016,0,80,15178,32607,63,267.72
1784980544.0539289,0,81,15178,32607,63,274.49
1784980545.1321826,0,81,15178,32607,64,265.52
1784980546.2375748,0,77,15178,32607,63,253.43
1784980547.3369012,0,80,14234,32607,63,252.05
1784980548.4375637,0,78,14246,32607,63,253.26
1784980549.5452917,0,76,14934,32607,63,249.11
1784980550.6074595,0,78,15178,32607,63,254.65
1784980551.7173722,0,79,15178,32607,63,254.34
1784980552.824661,0,78,15178,32607,63,253.62
1784980553.9294956,0,78,15178,32607,64,254.45
1784980554.9913824,0,79,15178,32607,63,254.59
1784980556.1008482,0,78,15178,32607,63,254.93
1784980557.2092488,0,77,15178,32607,63,254.98
1784980558.3136103,0,77,15178,32607,63,252.36
1784980559.421101,0,77,15178,32607,63,248.60
1784980560.545988,0,73,14234,32607,63,242.78
1784980561.641424,0,74,14234,32607,63,239.20
1784980562.7422469,0,73,14234,32607,62,238.55
1784980563.8455355,0,75,14934,32607,62,237.91
1784980564.9487178,0,78,15178,32607,63,251.88
1784980566.0109675,0,77,15178,32607,63,251.82
1784980567.1134741,0,75,15178,32607,63,248.93
1784980568.2173262,0,78,15178,32607,63,251.29
1784980569.3182943,0,78,15178,32607,63,251.39
1784980570.3921046,0,78,15178,32607,63,252.63
1784980571.500367,0,77,15178,32607,63,251.04
1784980572.6001194,0,77,15178,32607,63,249.49
