scenario,seed,variable,rank,validation_contribution_r2,empirical_operator_nrmse,normalized_excess_rmse,core_surface_nrmse,modal_gains,refit_intercept
AR-S3,1,1,10,0.9999992845144078,0.0008458638142145134,0.0,0.0008388804517323015,"[0.999999974901564, 1.0000000424217497, 0.9931918874431718, 0.9969397231588931, 0.9973179929148589, 0.9839501041452504, 0.9903216346957473, 0.9965904452179061, 0.9780258081101045, 0.9878514811148801]",0.21086657026194133
AR-S3,1,1,11,0.9999992835793928,0.0008464163320398168,0.0,0.0008389463779842249,"[0.9999999873810453, 1.0000000449264943, 0.9939683919672996, 0.9953612580778554, 0.9997254735090463, 0.9868272933731146, 0.9919901021568552, 0.9963081325076735, 0.9813691023279669, 0.9929487440075443, 0.992518410190386]",0.21086656991676325
AR-S3,1,1,12,0.9999992830249791,0.0008467437752141301,0.0,0.000838996708139443,"[0.9999999934029719, 1.0000000375039726, 0.9956890706404665, 0.9979673605980681, 0.9991163687427219, 0.9909464817187688, 0.9943994057619082, 1.0005737945332356, 0.9889139347284257, 0.994077730905534, 0.9924240224640457, 1.0023584448935778]",0.21086656959682318
AR-S3,1,2,1,0.6529388063542514,0.5891189978652434,0.5891169922583904,0.5906448404747631,[0.999500770940915],-0.013681681243550002
AR-S3,1,2,2,0.9999977246427576,0.0015084287329434848,0.0,0.0015128466084887884,"[1.0000010240401547, 0.9999984315345121]",-0.013681105175029773
AR-S3,1,2,3,0.99999771308477,0.0015122550148506206,0.0,0.0015141387779313378,"[1.000001078642989, 0.999998242170653, 0.9478951829872396]",-0.013681104772824672
AR-S3,1,2,4,0.9999976988482577,0.001516954759448613,0.0,0.0015150568710039596,"[1.0000005822620441, 0.9999982781495074, 0.9548970830177732, 0.9702229913889429]",-0.013681109470420878
AR-S3,1,2,5,0.9999976878183884,0.0015205859435086916,0.0,0.0015156275732134258,"[1.000000590938544, 0.999998211781939, 0.9632670503091288, 0.971195111240419, 0.9651758854596688]",-0.013681113652333373
AR-S3,1,2,6,0.9999976793802989,0.0015233580344219328,0.0,0.0015160872898805104,"[1.0000003336351089, 0.9999987993433256, 0.9706986224838666, 0.9751569742950175, 0.9693136858457913, 0.9641668689286765]",-0.013681112200664043
AR-S3,1,2,7,0.9999976711725822,0.0015260496118498369,0.0,0.0015165077584120535,"[1.0000002233089194, 0.9999996317242067, 0.9742639693500702, 0.9777065524126838, 0.979194477678158, 0.9721969549583969, 0.9791689628547408]",-0.013681111942966138
AR-S3,1,2,8,0.9999976639171605,0.0015284249538173556,0.0,0.0015168706810767582,"[1.00000009708465, 0.9999998879793975, 0.9778698298830747, 0.9785689067814206, 0.9919632239945929, 0.9816897564016812, 0.9836161837633328, 0.9783441438480598]",-0.013681111619389551
AR-S3,1,2,9,0.9999976586715698,0.0015301400034735575,0.0,0.0015171367481719357,"[1.000000160763253, 1.0000002115121476, 0.9818958563085503, 0.9857879459320761, 0.987586105751015, 0.9873764613448625, 0.9881121704652961, 0.9827098560043741, 0.980643071460522]",-0.013681112792067653
AR-S3,1,2,10,0.9999976538014471,0.0015317305744985204,0.0,0.001517346901623982,"[1.0000001652725432, 1.0000001036808015, 0.988138986240903, 0.9888285383117497, 0.9887379788888196, 0.9906482293030854, 0.9873828774498443, 0.9878927819360076, 0.9800973716685664, 0.9840805824479875]",-0.013681111749903423
AR-S3,1,2,11,0.9999976502828472,0.0015328787143265021,0.0,0.0015175131825238904,"[1.0000000871387154, 1.000000053055841, 0.9930229160652121, 0.9936761631914464, 0.9901901260741537, 0.9897006928204871, 0.989692077679305, 0.9921820139406702, 0.9876136262591715, 0.9901266103961193, 0.991386094153878]",-0.013681111384957471
AR-S3,1,2,12,0.9999976468139053,0.0015340098091663238,0.0,0.0015176391973987697,"[1.000000097841357, 1.000000018754431, 0.9922644420969691, 0.995637429122626, 0.9911973855652512, 0.9905062971207708, 0.9957893403452386, 0.9968785422740888, 0.9955325163045005, 0.9912255879185123, 0.991287011738059, 0.9961919373547333]",-0.013681111079728097
AR-S3,2,0,1,0.9988206280072995,0.034341985858427376,0.03432476907171717,0.03409070512861457,[1.0000010015758385],0.006570330941778356
AR-S3,2,0,2,0.9999988356307719,0.0010790594182543177,0.0,0.0010752422660278683,"[0.9999999338745755, 1.0000249204331146]",0.006570350438106722
AR-S3,2,0,3,0.9999988319377562,0.0010807692833640652,0.0,0.0010754407290989242,"[0.999999969187279, 1.0000200826282086, 1.0683352616192556]",0.006570351668521681
AR-S3,2,0,4,0.9999988289776769,0.001082137848478267,0.0,0.0010755830866928462,"[0.9999999946042006, 1.0000189597695026, 1.0702674031761905, 1.0198872086774846]",0.006570351948400866
AR-S3,2,0,5,0.9999988259466729,0.0010835374138242098,0.0,0.0010756974032666627,"[1.000000013688562, 1.0000157314234053, 1.0753334963285328, 1.018741140725409, 0.9889077038205335]",0.006570349459006436
AR-S3,2,0,6,0.9999988240595029,0.0010844079016131348,0.0,0.0010758094267106129,"[1.0000000082490397, 1.0000148516261413, 1.079829438361332, 1.0179511506240422, 0.9931218703938024, 1.0252297402967163]",0.006570347938134205
AR-S3,2,0,7,0.9999988225287777,0.001085113460558008,0.0,0.0010758956186902157,"[1.0000000320302314, 1.0000154219829671, 1.095383604832739, 1.0262994554017446, 1.0068434327107192, 1.0190350245219744, 0.9960286308607141]",0.006570348538143033
AR-S3,2,0,8,0.999998821417852,0.001085625233693011,0.0,0.001075952558491834,"[1.0000000654082446, 1.0000156533269993, 1.1026880940758372, 1.0274480724381017, 1.0119962837731058, 1.0173945017389223, 0.9952408670441519, 1.0166065330353122]",0.006570348078946854
AR-S3,2,0,9,0.9999988201157721,0.001086224759376072,0.0,0.0010760043996017787,"[1.000000074422442, 1.0000148091504675, 1.1047766296114077, 1.0255743579610717, 1.0005515741848137, 1.0136576675558733, 1.005512687923942, 1.0239195529378988, 1.0790760553905925]",0.006570348311964283
AR-S3,2,0,10,0.9999988193505575,0.0010865769381649306,0.0,0.0010760476557857902,"[1.000000105716971, 1.0000141929097301, 1.1063530176992509, 1.0253029138357321, 0.999920660388693, 1.0182244662906674, 1.0047352535775935, 1.0147750654918906, 1.0824874632677295, 1.0331457229899264]",0.006570348423223636
AR-S3,2,0,11,0.9999988188842345,0.0010867915004753046,0.0,0.0010760814467485526,"[1.000000120007654, 1.0000145747225728, 1.105628845203305, 1.0266046835998819, 0.9970000410587053, 1.0214960916395184, 1.0072647640606929, 1.013607532871322, 1.081385284532626, 1.0349973253891265, 1.000812553386678]",0.006570348490769546
AR-S3,2,0,12,0.9999988182668382,0.0010870755087852657,0.0,0.001076108250776005,"[1.0000001207988458, 1.0000137536526859, 1.0994913318861224, 1.0321852885952798, 1.000961699842843, 1.0211824006833032, 1.007995543422853, 1.0207186741967258, 1.0848621346599625, 1.03515872475902, 0.9972102666729808, 1.065027703668152]",0.006570348533637515
AR-S3,2,1,1,0.6891411469109706,0.5575471756623195,0.5575465797735665,0.5511331684806718,[1.0014149479556678],0.2765467079039163
AR-S3,2,1,2,0.9999993524731026,0.0008046905600188461,0.0,0.0007962877844626488,"[1.0000000715452713, 1.000000276303593]",0.2765513284212771
AR-S3,2,1,3,0.9999993499978064,0.0008062271352896646,0.0,0.0007967528867648845,"[1.00000014553493, 1.0000003153018997, 0.9690103349316291]",0.27655132667595467
AR-S3,2,1,4,0.9999993482951935,0.0008072823585400004,0.0,0.000796946049601563,"[1.0000000516638394, 1.0000003403427313, 0.9764812630648904, 0.9632589251287252]",0.2765513268129588
AR-S3,2,1,5,0.9999993459625458,0.0008087258213732304,0.0,0.0007971309359947666,"[1.000000006168125, 1.0000001366815734, 0.9829505568068356, 0.9763662043154128, 0.9907977834559326]",0.27655132594620513
AR-S3,2,1,6,0.9999993438785818,0.0008100132210343695,0.0,0.0007972821090156955,"[0.9999999585395422, 1.0000001863581829, 0.9860551228564979, 0.9759664910715579, 0.9959424300921623, 0.9808114811242257]",0.27655132557874423
AR-S3,2,1,7,0.9999993415724943,0.0008114354600189696,0.0,0.0007974291287882701,"[1.0000000170666417, 1.0000000852872362, 0.9920558551354234, 0.9733775008090669, 0.9931968868912932, 0.9866560599062403, 0.9862349927611398]",0.2765513252861176
AR-S3,2,1,8,0.9999993401591417,0.0008123058895813292,0.0,0.0007975402656810629,"[0.9999999405330899, 1.000000030152535, 0.9932920717071886, 0.9791675613243375, 0.9929480469294232, 1.0000182842256384, 0.989310046508023, 0.9896250174184209]",0.2765513261835897
AR-S3,2,1,9,0.9999993392607932,0.0008128586634786949,0.0,0.0007976097336047592,"[0.9999999750920828, 0.9999999845152645, 0.9900115435739932, 0.9750787666695913, 0.9893763156789833, 0.9938898498025441, 0.993401086575727, 0.9907976267439603, 1.0017507940880614]",0.2765513256622392
AR-S3,2,1,10,0.9999993381202498,0.0008135599241776684,0.0,0.0007976881571762508,"[0.9999999866735227, 1.000000011941629, 0.994370408103769, 0.9753306278545841, 0.9919594989872823, 0.9946152991827684, 0.9954035215943601, 0.9873956662916218, 1.0031406671859697, 0.9840904550507856]",0.27655132625261375
AR-S3,2,1,11,0.9999993373565718,0.0008140291322793349,0.0,0.0007977673738489466,"[0.999999997894809, 1.0000000441608148, 0.9964954491354662, 0.9833642257530253, 0.9940056253559523, 0.9954368265606125, 0.9988075410429822, 0.9938546850231794, 1.0004257287651697, 0.9961731346469503, 1.0054752720343834]",0.2765513259616267
AR-S3,2,1,12,0.9999993366554679,0.0008144596564938074,0.0,0.0007978329260795948,"[0.999999972067448, 1.0000000030370773, 0.9960179337559059, 0.9875397457259243, 0.9990645104726396, 1.0012855399226126, 1.002076088066854, 0.9991472387313057, 0.9993359533595116, 1.0042735338086144, 1.0032168811519349, 0.9907381782035242]",0.2765513264338334
AR-S3,2,2,1,0.6551011791482781,0.5872808704970065,0.5872788432271391,0.5905585510189724,[0.9988110868549563],-0.012524788933657938
AR-S3,2,2,2,0.9999976853775013,0.0015213883457771253,0.0,0.0015151652380456244,"[1.0000005729810884, 0.9999988948234113]",-0.012516757484980936
AR-S3,2,2,3,0.9999976745320523,0.0015249485065527678,0.0,0.001516402855540242,"[0.9999999836363449, 0.9999981724422394, 0.986277647244549]",-0.012516759952610226
AR-S3,2,2,4,0.9999976591899192,0.001529970614366107,0.0,0.0015170353095926897,"[1.0000003177412582, 0.9999994701009084, 0.9957784713131446, 0.9776043991481363]",-0.012516763166714694
AR-S3,2,2,5,0.9999976495589868,0.0015331148075702365,0.0,0.001517518017677228,"[1.0000000251498746, 0.999999369114211, 0.9966425034406672, 0.9822654957110025, 0.9874779588706475]",-0.012516765152118824
AR-S3,2,2,6,0.9999976430433108,0.0015352383167380986,0.0,0.001517885391891649,"[1.0000000646576321, 0.9999991739561593, 0.9957720765911637, 0.9872916501252712, 1.0012551876770794, 0.9878301655626536]",-0.0125167639638116
AR-S3,2,2,7,0.9999976384483421,0.0015367340882033393,0.0,0.0015181543183866112,"[1.00000003206857, 0.9999992666698598, 0.9925276011574382, 0.9840541648394541, 1.002561933343471, 0.986891497878142, 0.9926860738225247]",-0.012516765382519111
AR-S3,2,2,8,0.9999976328241409,0.0015385629201048467,0.0,0.001518384446550686,"[0.9999999994837108, 0.9999995305804226, 1.0000939968846505, 0.9863671756722012, 0.9991976043225307, 0.9919910514545996, 1.0025045803788772, 1.025100386134781]",-0.012516765751242413
AR-S3,2,2,9,0.9999976293573047,0.001539689155395087,0.0,0.0015185436028217305,"[1.0000000051788513, 0.9999996323235165, 1.003522374438031, 0.9906900751890051, 0.9961730594801124, 0.9896755714297255, 1.0025518759937635, 1.0283507384543096, 1.0016574719279117]",-0.01251676592774331
AR-S3,2,2,10,0.999997627000939,0.0015404541736195841,0.0,0.0015186806778561288,"[1.0000000111321468, 0.9999996933473232, 1.0073014927592556, 0.9946754938937972, 0.9974623159667197, 0.9946548436975681, 1.009578368949709, 1.0300769695116596, 1.008061707860042, 0.9986269356812496]",-0.012516766220066715
AR-S3,2,2,11,0.9999976233557607,0.0015416368701136518,0.0,0.0015187848705289669,"[1.00000007216943, 0.9999998888112775, 1.0073312221375499, 0.9958398775892306, 0.997828642379003, 0.996915913557344, 1.0147221669420357, 1.0304354841689298, 1.012946016897682, 1.0018375221407014, 0.9980989454496044]",-0.012516766447674037
AR-S3,2,2,12,0.9999976215460864,0.0015422236911503285,0.0,0.0015188794876159863,"[1.000000000821694, 0.9999999228676203, 1.0101346803625886, 0.9971318278318131, 0.9993314774303408, 0.9970349180846109, 1.0154430143651978, 1.0288643518221632, 1.0116809170162049, 1.002595579821196, 0.9983613564710458, 0.9934073992605502]",-0.0125167662669799
AR-S3,3,0,1,0.9988372988715009,0.03409840360631533,0.0340811091515962,0.03392125993611607,[0.9999764665488329],0.007608604397039715
AR-S3,3,0,2,0.9999988408599321,0.0010766336739834498,0.0,0.0010749983524591356,"[0.9999999999147879, 1.0000162663515728]",0.0076083685640189235
AR-S3,3,0,3,0.9999988343280463,0.0010796628889086996,0.0,0.0010752748198599308,"[1.000000040475389, 1.00001535356369, 1.2172162164591211]",0.007608370596922411
AR-S3,3,0,4,0.9999988313003446,0.0010810641310121272,0.0,0.0010754200036481023,"[1.000000051398741, 1.0000140678223512, 1.2230508832796063, 1.0241584987798416]",0.00760837037047527
AR-S3,3,0,5,0.9999988275384456,0.001082802638696707,0.0,0.0010756056722058607,"[1.0000000697873148, 1.0000122039689439, 1.2320890990273738, 1.0191628597981892, 1.204116019902559]",0.007608371311829338
AR-S3,3,0,6,0.9999988256234918,0.0010836865359396123,0.0,0.0010756958900698423,"[1.0000000563131932, 1.0000109728403521, 1.2277638244688884, 1.019072314411511, 1.2036620821506174, 1.040742558041404]",0.00760837104189019
AR-S3,3,0,7,0.9999988236453723,0.0010845988326363429,0.0,0.0010757799187149904,"[1.0000000801251723, 1.0000102799670951, 1.222335116268568, 1.0297900462635987, 1.2003695978828852, 1.046780817014586, 1.0741233703387958]",0.007608371495489967
AR-S3,3,0,8,0.9999988226602065,0.0010850528989852267,0.0,0.0010758510699304094,"[1.0000001011181296, 1.000010750895858, 1.227323660074528, 1.0364702459312773, 1.2056585648440803, 1.04773613583075, 1.0830113485737802, 1.0814968767736632]",0.00760837138357978
AR-S3,3,0,9,0.9999988215786954,0.0010855511524642905,0.0,0.0010759071701390288,"[1.00000009872095, 1.000011072327406, 1.23231794226101, 1.0379199323685118, 1.2101549837827112, 1.0419277883929925, 1.0786764131855706, 1.0886300225024466, 1.0129844730828843]",0.007608371182781346
AR-S3,3,0,10,0.9999988207030447,0.0010859543983633606,1.3017648051857914e-05,0.0010759627889194504,"[1.0000001274443058, 1.0000097308939115, 1.2337008366229558, 1.042005774204294, 1.211050862751654, 1.0442618987812797, 1.0832156680616678, 1.0947901062565237, 1.020307271676562, 1.1079148816917492]",0.0076083715220438925
AR-S3,3,0,11,0.999998819883647,0.001086331603605579,3.144609400772259e-05,0.001076003659708556,"[1.000000119166934, 1.0000088016443285, 1.2328560001694715, 1.047094765746172, 1.2133191459520019, 1.0472585537910837, 1.071433090895767, 1.092874440030031, 1.0256413604856824, 1.1062777958446297, 1.1068125657137575]",0.007608372014615222
AR-S3,3,0,12,0.9999988193923655,0.0010865576995824327,3.847256630303419e-05,0.0010760440526952695,"[1.0000001103073546, 1.0000086977994798, 1.236552998683275, 1.0447409630708242, 1.2195201342539674, 1.0505791305943697, 1.0749917230690493, 1.0969505813606855, 1.0236802529717701, 1.1131644826335154, 1.0984178495669275, 1.2263508751327932]",0.007608372399805735
AR-S3,3,1,1,0.6652677600572726,0.5785604894414476,0.5785599018523209,0.5786540417431729,[0.9991836336625498],0.22132517202822755
AR-S3,3,1,2,0.9999993424093654,0.0008109196228118179,0.0,0.0008109142281999869,"[1.000000149465709, 1.000000157524419]",0.2213198468860536
AR-S3,3,1,3,0.9999993383351874,0.0008134278164671488,0.0,0.000811275350424449,"[1.000000255599582, 1.0000002384961064, 0.9735320866886223]",0.22131984539408484
AR-S3,3,1,4,0.9999993338000789,0.0008162107087428149,0.0,0.0008115704689371791,"[1.0000003060404423, 1.0000000872425017, 0.9797394818018842, 0.9984819818775393]",0.22131984609696756
AR-S3,3,1,5,0.9999993304730961,0.0008182462367603238,0.0,0.0008118407893580686,"[1.0000001349733942, 1.000000016707113, 0.9838536920711869, 1.0027330468519555, 0.9852775883454676]",0.2213198458701116
AR-S3,3,1,6,0.9999993289774208,0.0008191596786988912,0.0,0.0008119950778521578,"[1.0000000178824409, 1.000000089943645, 0.9827763533053283, 1.0035730327520387, 0.9876786986719558, 0.9865409684458328]",0.2213198465303651
AR-S3,3,1,7,0.9999993273410969,0.000820157852545049,0.0,0.0008121094210978472,"[1.000000011576693, 1.000000034702528, 0.9859725202638953, 1.0040901567235407, 0.9896623208010937, 0.9934975718960736, 0.9806854735779681]",0.22131984613466593
AR-S3,3,1,8,0.9999993261015185,0.0008209131997435331,0.0,0.0008122064334003611,"[1.0000000379232454, 1.0000000392464896, 0.9871816533875629, 1.0020891082477563, 0.9905839325725205, 0.9905637562654801, 0.9897940845502898, 0.9941673792715396]",0.2213198461535561
AR-S3,3,1,9,0.999999324332567,0.0008219899226587607,0.0,0.0008122999542400292,"[1.000000025745514, 1.0000000497442303, 0.9852014150456649, 1.0029987641520133, 0.9921363120411639, 0.9989605294527667, 0.9969265954419076, 0.9944930947030942, 1.0016477338773577]",0.22131984605096022
AR-S3,3,1,10,0.9999993233514414,0.0008225865052817268,0.0,0.0008123722970333403,"[1.0000000322051852, 1.0000000008538645, 0.9845078563345305, 1.0032798649284769, 0.9924273752083578, 0.9975991403614215, 0.990152641282726, 0.9941761062139595, 0.997624995906027, 1.0003365996887075]",0.2213198465628826
AR-S3,3,1,11,0.9999993223533862,0.000823192938387558,0.0,0.0008124365722943778,"[0.9999999995819158, 1.0000000019963038, 0.9906632100998234, 1.0028360583717857, 0.9949069265857032, 0.9983056588363063, 0.9916027636943316, 0.9956686761126023, 0.9959612063614779, 0.998947197832653, 0.9903731519702773]",0.2213198461003134
AR-S3,3,1,12,0.9999993216956813,0.0008235923255351059,0.0,0.0008124799224024361,"[0.9999999849502867, 1.0000000004651184, 0.9922405967273253, 0.9998693779290918, 0.9961619643573237, 0.998702505679612, 0.9973960179807521, 0.9941993523815971, 0.996120984369423, 0.9967517820482356, 0.9880872695307903, 0.9952531697239576]",0.2213198458147559
AR-S3,3,2,1,0.6449976089312048,0.5958207709276298,0.5958187623355263,0.5953183589028986,[1.0006863626685518],-0.05718313491522359
AR-S3,3,2,2,0.9999977065976943,0.0015143983312762516,0.0,0.0015129712110251608,"[1.0000012365700672, 1.000000083588442]",-0.05718331751771311
AR-S3,3,2,3,0.9999976935549718,0.0015186984651852481,0.0,0.0015142131391017995,"[1.0000005808742503, 0.9999999208797321, 0.9469403242588649]",-0.05718332514128511
AR-S3,3,2,4,0.9999976796240345,0.001523278032875733,0.0,0.0015151705955970928,"[0.9999999649165672, 0.9999998767442563, 0.9518283262679077, 0.9704979640320736]",-0.05718332347249155
AR-S3,3,2,5,0.9999976707642388,0.0015261833969583618,0.0,0.0015159589285669809,"[1.000000151673884, 0.9999991802927115, 0.9620944014331633, 0.972026019096306, 0.9687450952519073]",-0.05718332063015229
AR-S3,3,2,6,0.9999976584751328,0.0015302041913518132,0.0,0.0015165555745767021,"[1.0000001282550892, 0.9999992284663054, 0.9715991142764115, 0.9804505712970816, 0.976287904073663, 0.9741131725458891]",-0.057183318234640575
AR-S3,3,2,7,0.9999976478292137,0.001533678840650458,0.0,0.0015170525592810421,"[1.0000003225854461, 0.9999993255772904, 0.9747984599611834, 0.9850380065095152, 0.9906130258205379, 0.9829206528963778, 0.9859250034068194]",-0.05718331409586447
AR-S3,3,2,8,0.9999976381356801,0.0015368358142442988,0.0,0.00151739829915537,"[1.0000002512763737, 0.9999993595931064, 0.9747008683207791, 0.9873065439823617, 0.9923282170718256, 0.9920114092353789, 0.9929856330402494, 0.96978773488555]",-0.057183312071717965
AR-S3,3,2,9,0.9999976313269117,0.0015390494106175424,0.0,0.0015176492781430841,"[1.0000002247339017, 0.9999997115646824, 0.9791944459473964, 0.9893611183230484, 0.9922149042401834, 0.9970332267352026, 0.9924897568665237, 0.9757626495571782, 0.9679706799764007]",-0.0571833126119868
AR-S3,3,2,10,0.9999976261079978,0.0015407439768511681,0.0,0.0015178595587916886,"[1.0000002010872986, 0.9999997794264625, 0.9856261732353105, 0.9904692496454924, 0.9939570489019364, 0.9967690661949024, 0.996457229812084, 0.9754934106000283, 0.9773134325027335, 0.987111665782686]",-0.05718331361773096
AR-S3,3,2,11,0.9999976218777958,0.0015421161448218317,0.0,0.001518013244395632,"[1.0000001586876888, 0.9999997756985104, 0.9860680534822986, 0.9963947555546371, 0.9919843000858947, 0.994312170170033, 0.9942265088949659, 0.9803611720199344, 0.9835938336078766, 0.9898560001239035, 0.9895277660014596]",-0.05718331365508534
AR-S3,3,2,12,0.9999976177444907,0.0015434557037022807,0.0,0.0015181875711936864,"[1.0000000682158559, 0.9999998619440913, 0.9927047835140341, 0.9977673556689838, 0.99782256013791, 0.9941520985511454, 0.9937250185803904, 0.9876384154574392, 0.9840577154712021, 0.9919454423213633, 0.9956624638309685, 0.9925669933360941]",-0.05718331307689539
AR-S3,4,0,1,0.9987960515219323,0.034697960719149705,0.0346809942547335,0.03462742194519566,[0.999988765970469],0.007393475744881849
AR-S3,4,0,2,0.9999988428388226,0.0010757142638494284,0.0,0.001075028053544551,"[1.000000058178932, 1.0000026046808987]",0.007393302214548308
AR-S3,4,0,3,0.9999988367453065,0.001078542856581446,0.0,0.0010753089017836585,"[1.0000000076821576, 1.00000363746982, 1.092156269479131]",0.007393301489349596
AR-S3,4,0,4,0.9999988332058992,0.0010801824386379641,0.0,0.001075511920380779,"[0.9999999864863078, 1.000007442188749, 1.0943439390585545, 1.0643044158311612]",0.007393301581832062
AR-S3,4,0,5,0.9999988308636937,0.0010812660664116657,0.0,0.0010756308362970788,"[1.0000000388008257, 1.000009994109003, 1.0974860617047797, 1.067139329239782, 1.0035597384884423]",0.007393302284301523
AR-S3,4,0,6,0.9999988277836597,0.0010826894016172075,0.0,0.0010758004639516167,"[1.0000000489656033, 1.000011411165342, 1.10055831557298, 1.0711606841868349, 1.0029271160583046, 1.2456518999813475]",0.007393303299715312
AR-S3,4,0,7,0.9999988261122551,0.0010834610029334445,0.0,0.0010758971784879745,"[1.000000041582561, 1.0000110575747791, 1.106355481160512, 1.0727647918656884, 1.0132303070138458, 1.2518685723729668, 1.0473632265750703]",0.007393304657532302
AR-S3,4,0,8,0.9999988251938032,0.0010838847709995002,0.0,0.0010759542200418244,"[1.0000000574389354, 1.000010709284267, 1.1043552249854485, 1.0793869971682302, 1.0167749790966127, 1.2512002317423432, 1.0515135132377806, 1.0016516593357776]",0.0073933045532413085
AR-S3,4,0,9,0.9999988239309061,0.0010844671935747617,0.0,0.0010760153223212875,"[1.0000000583010162, 1.0000100703484662, 1.1031987499380669, 1.0882612485141185, 1.0169242901785631, 1.2572476535744272, 1.0622598238636043, 1.0021209022739015, 1.0731086204563214]",0.007393304671471402
AR-S3,4,0,10,0.9999988230495557,0.0010848734692555783,0.0,0.001076078064600572,"[1.0000000639862403, 1.0000102072920112, 1.1071862340799257, 1.0905450397988805, 1.020368291298818, 1.2561664988242005, 1.066538616465672, 0.9963637402984046, 1.0766692873855834, 1.2087362367190828]",0.00739330443502516
AR-S3,4,0,11,0.9999988224898712,0.001085131387824068,1.9863485176322576e-05,0.0010761128670049031,"[1.0000000750044928, 1.000010684663101, 1.1086069464833201, 1.0890819767560544, 1.0231132901002824, 1.259956346958488, 1.072109075269714, 1.0026867952894394, 1.0691296094450382, 1.2077131833657009, 0.9687065478417332]",0.007393305052293078
AR-S3,4,0,12,0.9999988220884796,0.0010853163227454905,2.821257911208482e-05,0.0010761452917636067,"[1.0000000690618185, 1.0000108822718714, 1.1096373160957997, 1.0916320209771735, 1.0229260804170393, 1.2599333395800079, 1.0739419926768952, 1.0009873533738693, 1.0673252170583825, 1.2096640681621014, 0.9797965759328077, 1.0248987054338659]",0.007393305229814999
AR-S3,4,1,1,0.6556220709159892,0.5868372253734514,0.5868366234928095,0.5831723510937393,[1.0010019595448938],0.22106242357446254
AR-S3,4,1,2,0.9999993102791996,0.0008304943108550932,0.0,0.0008222350853932321,"[0.9999999766261403, 1.00000110213234]",0.22106639499524675
AR-S3,4,1,3,0.9999993073264303,0.0008322701302600071,0.0,0.0008225319039279168,"[0.9999999181080028, 1.0000008137363057, 0.9569292564569272]",0.22106639673778128
AR-S3,4,1,4,0.9999993046514464,0.000833875622415412,0.0,0.0008227352148741953,"[0.9999999320112682, 1.0000004120019585, 0.9651826790996376, 0.9519984299022425]",0.2210663965152179
AR-S3,4,1,5,0.9999993026427322,0.00083507919854062,0.0,0.0008229159297809742,"[0.9999999446951131, 1.0000003226080065, 0.9745047310854202, 0.9710833442877481, 0.9769463763428909]",0.22106639697918704
AR-S3,4,1,6,0.9999993012285193,0.0008359255233930801,0.0,0.0008230443513883033,"[0.9999999210534465, 1.0000002999925226, 0.9745378174129505, 0.9734320396527704, 0.9864768928883224, 0.9713433032749534]",0.2210663976362565
AR-S3,4,1,7,0.999999299480784,0.0008369702598947054,0.0,0.0008231840633511453,"[0.9999999368872712, 1.0000001873441604, 0.9799668764857876, 0.9812236282896245, 0.9975789306836139, 0.9727679973344477, 0.9837881173414353]",0.2210663975141704
AR-S3,4,1,8,0.9999992983915142,0.0008376207290382285,0.0,0.000823277556816084,"[0.9999999476107981, 1.0000001971193018, 0.9857200347349757, 0.9883679585555447, 0.9846350100168392, 0.9811768547922368, 0.9907987925479795, 0.9922372327437902]",0.22106639669597972
AR-S3,4,1,9,0.9999992970556609,0.0008384177592655169,0.0,0.000823365315760723,"[0.9999999465735907, 1.0000001162487933, 0.9916731342395918, 0.991833788863437, 0.9920579914641044, 0.9838395490617561, 0.9968850659190508, 0.9992250767794404, 0.9944102007753581]",0.22106639636917666
AR-S3,4,1,10,0.9999992959150318,0.0008390977107636084,0.0,0.0008234341671870932,"[0.9999999818077916, 1.00000010232902, 0.9941221270329317, 0.989671156987021, 0.9884133479397442, 0.9877578383477463, 0.9983660884338664, 1.0056039546912792, 0.9964009612090216, 0.9995577488252668]",0.2210663962597326
AR-S3,4,1,11,0.9999992953017558,0.000839463068991522,0.0,0.000823487549928548,"[0.9999999994714495, 1.000000060718491, 0.9960842682559977, 0.9973041685747233, 0.9940836642937511, 0.9902655448538029, 0.9978098965945692, 1.0002447514395123, 1.0009489491666186, 1.000345684355213, 0.9970546821808628]",0.22106639660904717
AR-S3,4,1,12,0.9999992946139845,0.0008398726186146131,0.0,0.0008235256304955894,"[1.0000000248604022, 1.000000038633133, 0.9956923734287604, 0.9984561086733901, 0.9938825203435369, 0.997110804161825, 0.9950840185775015, 1.0002587124203963, 0.9994926177432379, 0.9994879339272069, 0.9986153543854464, 0.9982276229254049]",0.22106639659743177
AR-S3,4,2,1,0.6516585468711089,0.5902045858250266,0.590202539474975,0.5919289356404605,[1.0003434125047928],0.032003803131917606
AR-S3,4,2,2,0.9999976862943089,0.0015210870097238458,0.0,0.0015132174279061802,"[1.0000007562472488, 0.9999973654497417]",0.03200155095429461
AR-S3,4,2,3,0.9999976670615761,0.001527395961739942,0.0,0.0015143156980986295,"[1.0000005334679098, 0.9999975587138031, 0.9634925993911269]",0.032001554746437025
AR-S3,4,2,4,0.9999976454346711,0.001534459295309292,0.0,0.0015151849195599195,"[1.0000005112959336, 0.9999979392702991, 0.97579943864945, 0.9903182680309155]",0.03200155280534579
AR-S3,4,2,5,0.9999976338385786,0.0015382332142308069,0.0,0.0015158912559149365,"[1.000000222007811, 0.99999821938449, 0.9759452837915059, 0.992198472275608, 0.9744371274689814]",0.03200155366075782
