task,Lx,Ly,horizon,fold,block,block_index,ridge_alpha,eigen_index,eigenvalue,trace,effective_rank,entropy_rank,lambda1_fraction,lambda10_over_lambda1,condition_estimate,coercive_dimension_1e-2,coercive_dimension_1e-3,coercive_dimension_1e-4
long,512,64,60,1,埚转速度,4,0.01,15,0.9737592786266798,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,16,0.9253827562732242,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,17,0.8141078611579559,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,18,0.7709001361314565,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,19,0.7520176874904291,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,20,0.6976255064316566,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,1,43.53478592913794,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,2,37.09840072233417,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,3,17.00019429000426,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,4,12.177700470889667,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,5,10.898658328151415,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,6,9.55837802191872,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,7,8.770960108079267,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,8,7.999999999999992,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,9,7.845302820520388,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,10,6.408923143915173,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,11,5.116397927962013,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,12,5.022661175355809,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,13,4.49875888875415,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,14,3.7584644719576996,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,15,3.001772631510927,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,16,2.710173772763022,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,17,2.4966030941431816,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,18,2.22865112682386,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,19,2.1005392114003643,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,1,JOINT_EXTERNAL,joint,0.01,20,1.9959711199862167,221.98273110059512,11.432524515383529,21.439165026253747,0.19611789490692155,0.14721384307130966,727176302071.016,42,77,108
long,512,64,60,2,主加热功率,0,0.01,1,16.55951853811606,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,2,9.943977019242524,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,3,8.000000000000004,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,4,5.669493982978028,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,5,1.8470809807383495,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,6,1.7550938889430443,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,7,1.5455165600205718,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,8,0.884243921910329,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,9,0.7519665742442064,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,10,0.46211917396112445,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,11,0.26614713594588,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,12,0.1651966175038405,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,13,0.1484310022555431,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,14,0.09639360859581163,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,15,0.0718648566004787,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,16,0.06095651268222626,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,17,0.053091227505273425,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,18,0.04679051295150579,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,19,0.038965011082219135,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,主加热功率,0,0.01,20,0.027318835516496498,48.460842894076755,4.894331944114609,6.750040566821825,0.3417092553324137,0.02790655856916591,4992909303.422253,11,20,30
long,512,64,60,2,晶升速度,1,1e-08,1,14.46142304936857,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,2,9.314062773410885,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,3,4.006947822087016,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,4,3.6765222528074544,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,5,3.215629017573087,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,6,2.611942795957893,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,7,1.7651836941828192,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,8,1.1458304691840493,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,9,0.8785139619342105,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,10,0.7006721868387233,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,11,0.5137160239145204,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,12,0.44912512233028584,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,13,0.3364692568209064,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,14,0.26529497860606177,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,15,0.22910941800135515,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,16,0.18655837165711753,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,17,0.1641165727149363,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,18,0.12449408739679096,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,19,0.11179381753191395,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶升速度,1,1e-08,20,0.10170212356531383,44.77166386000802,5.741334300472949,8.970127849457876,0.323003922628083,0.04845112299438034,18285642.763431866,17,32,43
long,512,64,60,2,晶转速度,2,0.01,1,21.82539360215668,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,2,13.670024268659326,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,3,8.318724146059779,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,4,3.98966342979009,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,5,2.0645056923614233,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,6,0.44954245453830577,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,7,0.2445766577777907,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,8,0.2255739948572889,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,9,0.06677743473092712,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,10,0.05373096792824364,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,11,0.03439291171551094,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,12,0.029524602956384084,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,13,0.02012413604223543,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,14,0.011502924983961629,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,15,0.0072661395229863535,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,16,0.005540794647538062,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,17,0.0036304750783589168,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,18,0.0030601171025006844,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,19,0.002931163111006178,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,晶转速度,2,0.01,20,0.0023351291154704032,51.045180578891895,3.4606690942566094,4.349693056023657,0.4275701124893635,0.002461855621377394,3717435.825935745,8,12,21
long,512,64,60,2,埚升速度,3,1e-08,1,14.493510968759928,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,2,9.291980603069302,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,3,4.035205777732084,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,4,3.7434114812939567,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,5,3.2931842773319517,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,6,2.62387222428119,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,7,1.7785390343382397,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,8,1.157752352588134,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,9,0.8848029490858508,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,10,0.7109997820659107,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,11,0.505044051705257,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,12,0.4482439433092656,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,13,0.3300351105668625,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,14,0.2556380966085682,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,15,0.22412476840741888,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,16,0.1847681238385762,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,17,0.1603703714643465,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,18,0.12217183502235052,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,19,0.11060529359262918,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚升速度,3,1e-08,20,0.10076906844991164,44.95910143067471,5.758424960542242,8.96002816155437,0.3223710107086636,0.0490564214287647,23555886.323632553,17,32,43
long,512,64,60,2,埚转速度,4,0.01,1,8.158217331563904,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,2,4.23964583883687,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,3,4.092788636715733,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,4,3.693827183985314,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,5,3.041324556705161,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,6,2.9163487395897536,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,7,2.423371063295283,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,8,2.172769576909768,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,9,2.113133727317429,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,10,1.9613249076803134,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,11,1.8005051030280559,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,12,1.6090928509568088,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,13,1.3355733867372774,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,14,1.292086874287312,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,15,1.115979679950418,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,16,1.0729464376880438,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,17,0.9423353382295492,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,18,0.9272795677636083,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,19,0.8107115129766342,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,埚转速度,4,0.01,20,0.7452345353401699,54.12951213718166,17.298152376160377,25.466036859878294,0.1507166240643061,0.2404109657745945,1573.145485382516,43,55,56
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,1,47.429641995048215,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,2,36.27468357825608,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,3,25.945309296563167,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,4,14.394229040063513,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,5,10.550726543097012,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,6,9.319485370944376,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,7,8.70350585745462,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,8,8.12295400757143,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,9,7.999999999999979,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,10,6.599518751299788,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,11,5.782261883729338,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,12,4.795082431535043,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,13,4.4896652702812485,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,14,3.649704508472683,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,15,3.0816952775383255,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,16,2.859229385143367,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,17,2.7143666492756156,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,18,2.4636841255071387,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,19,2.282185063322804,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
long,512,64,60,2,JOINT_EXTERNAL,joint,0.01,20,2.147158788299148,244.4908212852502,11.810686841277715,22.58457893745991,0.19399354849281444,0.13914333892692668,655200219193.1533,45,84,116
