scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S2,2,2,NAT,6,0.00033206946738096053,0.9999361996722725,0.00798751073410364,"[1.0000130529390248, 1.1014333298173902, 1.0568848947951763, 1.0638498088252042, 1.0991038482093274, 1.1621611113582402]",0.010621053211621765
AR-S2,2,2,NAT,7,0.0004344505189620065,0.9999361211951503,0.007992421713703585,"[1.0000086817160918, 1.1115080554915864, 1.0629905173695857, 1.0945205345127633, 1.1001508080765807, 1.1888401754931008, 1.0621943702492544]",0.010620998719437419
AR-S2,2,2,NAT,8,0.0004933180248348427,0.9999360665797301,0.007995837684062949,"[1.0000112497629454, 1.1130316029828538, 1.0704828748189485, 1.0990943804181368, 1.0765843571990357, 1.1802259885523112, 1.0731437810946893, 1.0533755057384193]",0.010621037771494521
AR-S2,2,2,NAT,9,0.0006711152073573504,0.9999358595467822,0.008008773515201968,"[1.0000116095930407, 1.1240301745203718, 1.089506309257331, 1.1073817224195086, 1.1081753170472755, 1.1876022172011902, 1.0682213881755596, 1.1265652009015072, 1.0919109587450135]",0.010621027069866602
AR-S2,2,2,NAT,10,0.0006879144109213704,0.999935836716167,0.008010198738671063,"[1.0000123773311733, 1.1250221997851937, 1.0814817836358908, 1.109316183046489, 1.1073268914905963, 1.1952492533308707, 1.0788314874424199, 1.1269329436145015, 1.0926335956392907, 1.0557708327215596]",0.01062103285618279
AR-S2,2,2,NAT,11,0.0007159277602141056,0.999935797389846,0.008012653128277761,"[1.0000091970612324, 1.1300579961199804, 1.0836921026986719, 1.1098221736234375, 1.1141904263012785, 1.2133362838563178, 1.079490985720562, 1.1328413459277749, 1.1173405515008736, 1.1210757822613575, 1.052930401107883]",0.0106210230478695
AR-S2,2,2,NAT,12,0.0007302197150725918,0.9999357767215714,0.00801394275176301,"[1.0000116422360716, 1.1322740120662107, 1.086776391040079, 1.1116141080568105, 1.1176579918895344, 1.2136402294244897, 1.0898700787867475, 1.1372326015681007, 1.1186169784293036, 1.1032048734330013, 1.0539125198327899, 0.9640860702795221]",0.01062105230043325
AR-S2,3,0,NAT,1,0.0,0.9999856659042882,0.00378603958139128,[1.000048147471919],0.021812277417063684
AR-S2,3,0,NAT,2,0.0,0.9999856968985993,0.003781944129768928,"[1.000047565508173, 1.0565183536565859]",0.021812310765582515
AR-S2,3,0,NAT,3,0.0,0.9999856719672091,0.0037852388023645453,"[1.0000493111061606, 1.0407813401432067, 1.257556314506963]",0.02181227811800315
AR-S2,3,0,NAT,4,0.0,0.9999856662489965,0.003785994057503362,"[1.0000425069451635, 1.055862172259682, 1.2612306318898505, 0.9075312605704887]",0.021812300391292914
AR-S2,3,0,NAT,5,0.00036612862556304946,0.9999855219430778,0.003805004194766976,"[1.0000390536800223, 1.0571123533643603, 1.2408065197825386, 0.8888887615089867, 1.09975174419556]",0.02181234554122182
AR-S2,3,0,NAT,6,0.00029067549738450837,0.9999855715010035,0.0037984864086261154,"[1.0000414035236889, 1.060590309780474, 1.2435320374875602, 0.9030995779132606, 1.1086198491542063, 1.5307362750487397]",0.021812343604497027
AR-S2,3,0,NAT,7,0.00031006538883659546,0.9999855598527029,0.0038000193811468883,"[1.00003667404942, 1.0795022422389575, 1.2773389859044213, 0.9348161407448258, 1.1503923509444776, 1.5406675832795649, 2.2657460221636736]",0.021812376769456573
AR-S2,3,0,NAT,8,0.000244571548795484,0.9999855961780058,0.0037952367507466268,"[1.0000317208866336, 1.0783382946493243, 1.267892477449763, 0.941513009175041, 1.1576223530692191, 1.5543791550136037, 2.264996324590419, 1.3753353975447613]",0.02181227523741394
AR-S2,3,0,NAT,9,0.00024472402377964187,0.9999855961034004,0.0037952465795455886,"[1.0000312598980385, 1.0793107613794128, 1.2771182760366655, 0.9413975034505043, 1.1611784080691336, 1.5564694737653832, 2.289156710903153, 1.3684630564218203, 1.370107851763097]",0.021812302635110734
AR-S2,3,0,NAT,10,0.0002760163798275676,0.9999855798082063,0.003797392762629474,"[1.0000249327971817, 1.0746164806707676, 1.2779992193894179, 0.9522324082059019, 1.1691049678661822, 1.5551561291846152, 2.2562095176033488, 1.3406538733850797, 1.3815323334005558, 1.643879827731184]",0.02181234068085835
AR-S2,3,0,NAT,11,0.0003046388450293321,0.9999855631884224,0.0037995804475808113,"[1.0000219374615333, 1.0727837683534742, 1.2866254771633707, 0.9697470744621486, 1.177300789869395, 1.5707177247075814, 2.2531116506880724, 1.3434598528520942, 1.4411605390955358, 1.743644053975713, 1.3796675701834675]",0.021812319088389903
AR-S2,3,0,NAT,12,0.0003150051527592215,0.999985556765002,0.0038004256337945165,"[1.0000236467474697, 1.0720987411806908, 1.2869266515704045, 0.9784275700198679, 1.182265764763061, 1.5751955492568865, 2.276726153412862, 1.3388996172225724, 1.4385235338844262, 1.7667822902260573, 1.4147708277995354, 1.9296750233873496]",0.021812283991263712
AR-S2,3,1,NAT,1,0.0,0.9999458057575825,0.007361673886926254,[1.0000578002477973],-0.02292065603361274
AR-S2,3,1,NAT,2,0.0,0.9999458104850606,0.007361352792753505,"[1.0000655531002924, 1.156589859938097]",-0.022920814491358556
AR-S2,3,1,NAT,3,0.0,0.9999457157140839,0.007367787043349346,"[1.0000723723636982, 1.1132018722812467, 1.1152340768108853]",-0.02292019456631909
AR-S2,3,1,NAT,4,0.0,0.9999457397430906,0.007366156182799352,"[1.0000706426437271, 1.111606887792118, 1.1190008614110476, 1.0270391457517685]",-0.02292108552864302
AR-S2,3,1,NAT,5,0.0,0.9999454158610109,0.007388107943785576,"[1.0000680715216892, 1.1453959295851723, 1.1208002296521993, 1.040289650116951, 1.0931311557315435]",-0.022920948343142757
AR-S2,3,1,NAT,6,0.0,0.9999453540840316,0.007392287600490964,"[1.0000603353640316, 1.1836938398911394, 1.123492790264493, 1.0366414029643498, 1.1137056397443892, 1.102934733669338]",-0.022921010613775206
AR-S2,3,1,NAT,7,0.0,0.9999449966340016,0.007416425419191308,"[1.000055493747054, 1.2001842818147685, 1.1222908707061072, 1.063172041418956, 1.1233181646715191, 1.1357603942361123, 1.1142591143208944]",-0.022921304999750276
AR-S2,3,1,NAT,8,0.0,0.9999444030319365,0.007456337442970989,"[1.000051764871201, 1.2054731001216359, 1.1202211077510293, 1.070585174966075, 1.1257730857253179, 1.1418866164025883, 1.1165774952340788, 1.2379292826007227]",-0.022921194599844555
AR-S2,3,1,NAT,9,0.0,0.9999433974885854,0.007523464056838982,"[1.0000499786610044, 1.2039070082130539, 1.130642339447371, 1.059471629063298, 1.134532655509284, 1.137780821463259, 1.1368206160349443, 1.2242703273040483, 1.13760669488538]",-0.022921101607470594
AR-S2,3,1,NAT,10,0.0,0.9999433621644535,0.0075258112882657675,"[1.0000457907909412, 1.2011855480424536, 1.1342969846540285, 1.0554467385023298, 1.1337771004690909, 1.1335286829464983, 1.1288864062494528, 1.261442065503808, 1.1529362278230302, 0.9521893347269492]",-0.02292120914883253
AR-S2,3,1,NAT,11,0.0,0.9999435600936347,0.00751264975659679,"[1.00004641182091, 1.2009677876890175, 1.1319810403702741, 1.0707365794251436, 1.125144906043238, 1.1472134392814437, 1.1756950160622928, 1.2662934972499422, 1.1697264517150407, 0.9533500856959819, 1.0093182905995464]",-0.02292086162735205
AR-S2,3,1,NAT,12,0.0,0.9999427528887864,0.007566182076421154,"[1.0000438527079365, 1.2053186760906263, 1.132316812274805, 1.0727221436830974, 1.1322370099842127, 1.1514639659061152, 1.178203215078945, 1.2638080899345916, 1.1911615934029116, 0.9554784410715232, 1.042837435845702, 1.1734983056720252]",-0.022921153796674396
AR-S2,3,2,NAT,1,0.0,0.9999257696019819,0.0086157064723756,[0.9999787734350363],-0.032521723833636024
AR-S2,3,2,NAT,2,0.0,0.9999255067661583,0.008630946288885388,"[0.9999875716815151, 1.1085382037828004]",-0.032521855668416
AR-S2,3,2,NAT,3,0.0,0.9999247753132855,0.008673216630208891,"[0.9999832638213748, 1.1331109564643231, 1.0009430459578796]",-0.03252188712922198
AR-S2,3,2,NAT,4,0.0,0.9999243492105848,0.008697746226187922,"[0.999989529752692, 1.136753606771407, 1.0011859731776531, 1.043546992520362]",-0.03252194539554948
AR-S2,3,2,NAT,5,0.0,0.9999239296681549,0.00872183076223376,"[0.9999942667316559, 1.1373785304315178, 0.9999697365636276, 1.02931766622234, 0.6377309043794818]",-0.0325219834928674
AR-S2,3,2,NAT,6,0.0,0.9999228873562919,0.008781380512657913,"[0.9999977896217758, 1.139346685791685, 0.9990090652276096, 1.0585850667044212, 0.6672760635206042, 0.9416252055094072]",-0.032521967627414605
AR-S2,3,2,NAT,7,0.0,0.9999227945366036,0.008786663951487682,"[1.0000022828405821, 1.1313449165893594, 1.0166167089591929, 1.073064278736642, 0.6764751419025353, 0.9711512276370419, 0.954253486634736]",-0.032522016028313436
AR-S2,3,2,NAT,8,0.0,0.9999225438154747,0.008800919527258358,"[1.0000068018391777, 1.1371331339092046, 1.0435245036872216, 1.0710637239915752, 0.7033114021154678, 0.9776721673655075, 0.9654153999858096, 0.8442158685565496]",-0.0325220116822272
AR-S2,3,2,NAT,9,0.0,0.9999222930745543,0.008815153171994007,"[1.0000075746477397, 1.1412609546778079, 1.0546968832807526, 1.0750812563596757, 0.7219951627369783, 1.00336157407687, 0.9864653254557444, 0.8446804671409018, 0.7205498311680396]",-0.03252200313372959
AR-S2,3,2,NAT,10,0.0,0.9999222920065215,0.008815213751154814,"[1.000005467282353, 1.1425278656719393, 1.062969749707825, 1.0713105190089411, 0.7359130131490347, 1.0163223752493613, 1.0177231215601918, 0.8632142616235391, 0.7147818718794, 1.1616580056085608]",-0.032521975298880394
AR-S2,3,2,NAT,11,0.0,0.9999221973017356,0.00882058378251883,"[1.0000039027117893, 1.1474454782139665, 1.0710501450803036, 1.0741220793738555, 0.7349482659357175, 1.0099899307878142, 1.0418119759142295, 0.8851034796862199, 0.7068685614723834, 1.1332238956871281, 1.0503124732244875]",-0.0325219910712716
AR-S2,3,2,NAT,12,0.0,0.9999220882545862,0.008826763020144346,"[1.0000022586455874, 1.14750858019122, 1.077719980458318, 1.0772195320947617, 0.7570205627441412, 1.0160882957399124, 1.0533447563108962, 0.925219734907721, 0.7402862896628417, 1.1516986549094501, 1.0757141442213953, 0.838600322789825]",-0.03252196884200848
AR-S2,4,0,NAT,1,0.0,0.9999842123825522,0.003973363493036808,[1.0000655708439055],0.004694228441349818
AR-S2,4,0,NAT,2,0.0,0.9999842470078149,0.003969003928582338,"[1.0000465957793416, 0.9119696367235143]",0.004694396224546904
AR-S2,4,0,NAT,3,0.0,0.9999841791517705,0.003977542989012201,"[1.0000354800575844, 0.9154355069469358, 1.131387400412549]",0.0046943974704181015
AR-S2,4,0,NAT,4,0.0,0.9999841506131625,0.003981128839602074,"[1.0000342176446564, 0.9235818744991111, 1.1836048855379626, 1.3197151850421993]",0.004694298380221837
AR-S2,4,0,NAT,5,0.0,0.9999841382480024,0.003982681508429073,"[1.0000291739688592, 0.9176455613083708, 1.218702803413129, 1.3211723422744324, 1.0393522478236406]",0.0046942278821449305
AR-S2,4,0,NAT,6,0.0,0.9999841195380336,0.003985029732195001,"[1.0000310840789879, 0.9252759701019024, 1.2543211300354757, 1.3266282202420978, 1.0806574394937416, 1.8444392831395713]",0.004694143680406987
AR-S2,4,0,NAT,7,0.0003558323225062042,0.9999839919770407,0.004001002744220431,"[1.0000261605052987, 0.9436292933262848, 1.2236811155850666, 1.3247961602989538, 1.1256571626012832, 1.7814537110193824, 2.091918848928952]",0.004694279598500842
AR-S2,4,0,NAT,8,0.0004009007439810238,0.999983957872276,0.0040052625037622445,"[1.0000269289023234, 0.9484254324527442, 1.2262382537151875, 1.3231656341739841, 1.1359374310229637, 1.7734023374843382, 2.1057163547640645, 1.7843263211894822]",0.004694341328076234
AR-S2,4,0,NAT,9,0.0004106936843797208,0.9999839499243801,0.004006254562544504,"[1.0000282319709783, 0.9547187542944024, 1.2298796726655623, 1.3212969652605537, 1.1400214528658594, 1.779490181465447, 2.0938379987624853, 1.7942442248085448, 1.1211183596100422]",0.004694300818104782
AR-S2,4,0,NAT,10,0.0004219553929792138,0.9999839405473289,0.004007424693139411,"[1.0000271413201163, 0.9611679661436172, 1.2310316089377153, 1.3213305012110532, 1.1377704090648126, 1.7822206737733233, 2.0833587086762586, 1.8219468986373166, 1.1296922450818707, 1.9037034428952015]",0.0046943737324322676
AR-S2,4,0,NAT,11,0.00042081007376570066,0.9999839415125643,0.004007304260435181,"[1.0000270287468436, 0.9688474374567305, 1.233802564142131, 1.3245615631450438, 1.137200863593146, 1.7818649819264931, 2.0778830050651984, 1.8294401411277241, 1.136906242738913, 2.04956553786019, 0.8992975247886164]",0.004694394208017106
AR-S2,4,0,NAT,12,0.0004296334205591789,0.9999839340088065,0.004008240411150589,"[1.0000263104568177, 0.9744532684490758, 1.2442342130790092, 1.3272833635740586, 1.1658525842992613, 1.781673313686701, 2.0658507795181795, 1.8531398462525683, 1.1402771771452618, 2.0153113402194207, 1.0345132872270957, 1.1918088515178633]",0.004694390141143426
AR-S2,4,1,NAT,1,0.0,0.9999610537399028,0.006240693879464912,[1.0000129286171304],-0.0064210405096163225
AR-S2,4,1,NAT,2,0.0,0.99996076107174,0.0062640983597004925,"[1.0000106322816573, 0.8403719831608654]",-0.006421163460188311
AR-S2,4,1,NAT,3,0.0,0.9999601649153478,0.006311504151323586,"[1.0000078759494757, 0.7962288051312519, 1.0650071231584106]",-0.006421180943659885
AR-S2,4,1,NAT,4,0.0,0.9999600783312808,0.006318359654156946,"[1.0000100610198648, 0.8066194104170258, 1.081476464086818, 0.9974646470654]",-0.006421256528670227
AR-S2,4,1,NAT,5,0.0,0.9999591774570039,0.006389252146851592,"[1.0000115713946793, 0.8878794690782463, 1.1185463691333752, 1.0157459026471682, 1.174147855970176]",-0.006421310406114725
AR-S2,4,1,NAT,6,0.0,0.9999591719328156,0.006389684435432172,"[1.0000074738606177, 0.9222985157740885, 1.1276884621438703, 1.0528283123799733, 1.1943226940401097, 0.9925318898225658]",-0.006421398633272983
AR-S2,4,1,NAT,7,0.0,0.999958598507476,0.006434399157963627,"[1.0000089250967639, 0.9374463121975929, 1.129166046397962, 1.0643206433438588, 1.2114296125618573, 1.0089683050107208, 1.062106315033283]",-0.006421247517347642
AR-S2,4,1,NAT,8,0.0,0.9999580893078244,0.006473846783451075,"[1.0000076298045544, 0.9618022909286987, 1.1225816329545442, 1.0582922139069886, 1.2169939790079052, 0.9852157923714644, 1.1084658162947605, 1.1853989417128086]",-0.006421237027048929
AR-S2,4,1,NAT,9,0.0006052125270904956,0.9999571576365773,0.006545407811794775,"[1.0000111493392727, 0.9870045537272739, 1.1261642219978245, 1.0875800629820822, 1.2137808698108272, 1.0734771695533913, 1.1201965489552348, 1.2077389389428232, 1.057361510802076]",-0.006421183834724135
AR-S2,4,1,NAT,10,0.0006250918261994679,0.999957133178989,0.006547275846559253,"[1.0000111255202162, 0.9991887192807178, 1.1284620576415954, 1.0860642250150914, 1.2173974162754917, 1.0810479725600057, 1.1232965199971257, 1.2059123291757246, 1.062667037148987, 1.0107970948671874]",-0.006421390004534737
AR-S2,4,1,NAT,11,0.000668003487640436,0.9999570776901208,0.006551512030001669,"[1.0000169181684497, 1.006506963374952, 1.1287979749149375, 1.0883125167819114, 1.2236151086691551, 1.0835850473991742, 1.1322328298933393, 1.2198805848396754, 1.072875839932035, 1.026579958637216, 1.0329451960005565]",-0.006421390484039584
AR-S2,4,1,NAT,12,0.0006811977829830741,0.9999570598883607,0.006552870488518589,"[1.0000097012300246, 1.0133409542483665, 1.1291785159519538, 1.0891781075152598, 1.228737275169322, 1.0865582996674368, 1.1397302601147365, 1.2179992046938335, 1.0728514301264251, 1.0732932707085125, 1.0288021762701776, 1.0828741286596408]",-0.006421082394965558
AR-S2,4,2,NAT,1,0.0,0.9999249215067176,0.008664784664511342,[0.9999996323453052],-0.0033686773857609965
AR-S2,4,2,NAT,2,0.0,0.9999236192359805,0.008739608916852454,"[0.9999958085353347, 1.0395204100167181]",-0.003368794497708063
AR-S2,4,2,NAT,3,0.0,0.9999233477537597,0.008755126854608586,"[0.9999987938219222, 1.0388869338535394, 1.1072763271322514]",-0.003368910866669289
AR-S2,4,2,NAT,4,0.00021496933625188196,0.9999222667370818,0.008816646920354403,"[1.0000053691189514, 1.0843733001053533, 1.0895113198234598, 1.1029667198626905]",-0.003368897484678563
AR-S2,4,2,NAT,5,0.00036799483645881537,0.9999221775286977,0.008821704557642281,"[1.0000096598705535, 1.0986885345314537, 1.1106438106774807, 1.1037316643956845, 1.109758855043143]",-0.0033689269089246412
AR-S2,4,2,NAT,6,0.0006788139743335734,0.9999218521604856,0.008840126668459947,"[1.000012979233201, 1.0764380500529274, 1.1325310533873154, 1.082244371315765, 1.136149293400592, 1.004229095688211]",-0.003368819646991929
AR-S2,4,2,NAT,7,0.000709793532783252,0.9999218091420381,0.008842559468946033,"[1.0000118926257047, 1.084391842767318, 1.1402006040305352, 1.0821069994521393, 1.1264057727206642, 1.0666164142565608, 1.050190374518538]",-0.0033686217256438038
AR-S2,4,2,NAT,8,0.0006613441391836097,0.9999218755728269,0.008838802360789539,"[1.000014302121941, 1.0947849111840005, 1.1402685172952578, 1.0757801781186793, 1.12928466103586, 1.0866229346093013, 1.084626001558622, 1.1211995195746238]",-0.0033687007939726377
AR-S2,4,2,NAT,9,0.0007685017621104292,0.999921722353939,0.008847465516238707,"[1.000017476368505, 1.0952168128287254, 1.1492582372276108, 1.0774547168988087, 1.1455957317464454, 1.087050920300798, 1.1120957750164202, 1.1089203048645853, 0.9493936118891924]",-0.003368644541631589
AR-S2,4,2,NAT,10,0.0008489603331579278,0.99992159221525,0.00885481703650289,"[1.000018259851597, 1.094086906158016, 1.161110396914307, 1.0803167338263664, 1.1523062238462949, 1.106126146390081, 1.1195069978612293, 1.1141691768362003, 0.9484422237149096, 1.0842992762397394]",-0.00336866088473811
AR-S2,4,2,NAT,11,0.0008608138701668589,0.9999215719483783,0.008855961360673265,"[1.000010045542602, 1.0979781338965453, 1.1703660734530328, 1.0809384677208245, 1.14844007134888, 1.1284076693346246, 1.1330675450601824, 1.1176122867863498, 0.9709408881409896, 1.0874608834038642, 1.08921379380588]",-0.003368609064999413
AR-S2,4,2,NAT,12,0.0008649728519219242,0.9999215647708628,0.008856366587784641,"[1.0000068541779237, 1.0966921324932466, 1.1716538469119848, 1.08037708133002, 1.1474613954668569, 1.133026447457806, 1.136351111686814, 1.110156990960661, 0.9803162099251133, 1.080440300053057, 1.0944149060611807, 0.9795209375271121]",-0.0033686958086952723
AR-S3,0,0,NAT,1,0.035264917442094,0.9987488768285248,0.03537121953616077,[0.9998196454596819],-0.006297641128903959
AR-S3,0,0,NAT,2,0.0,0.9999926604914416,0.002709152738106454,"[1.00000370884317, 1.0007475258983483]",-0.0063106505176076105
AR-S3,0,0,NAT,3,0.0,0.9999925561069215,0.0027283498819778646,"[1.0000029094386873, 1.000766952935251, 1.002869623514145]",-0.006310624427343657
AR-S3,0,0,NAT,4,0.0,0.9999925264167554,0.0027337855154755996,"[1.0000017704110737, 1.000705884626313, 0.9960128467232318, 1.0443080222720345]",-0.006310650539577238
AR-S3,0,0,NAT,5,9.781565502134715e-05,0.9999924816628201,0.0027419586393567213,"[1.0000035820254607, 1.0007730580777439, 1.0340936707914086, 1.0479118313913636, 1.3228701346471972]",-0.006310571868425221
AR-S3,0,0,NAT,6,0.00013162658317744487,0.999992473905165,0.0027433728938980706,"[1.0000029078492378, 1.0007742705140945, 1.049672540703957, 1.0427882710229868, 1.3347446349362342, 1.1979576771905411]",-0.006310619312574746
AR-S3,0,0,NAT,7,0.00015686818341955583,0.9999924666230955,0.002744699784046528,"[1.0000029612683075, 1.0007553467114, 1.047581779309088, 1.06808120168286, 1.357264867953901, 1.1991635717198523, 1.3743333709553507]",-0.006310596601702829
AR-S3,0,0,NAT,8,0.0001420406037319441,0.9999924710551893,0.002743892273884717,"[1.0000061888535516, 1.0007831311730537, 1.0550083012170688, 1.0748642033975784, 1.3556367148271065, 1.1733875463877985, 1.340535419847029, 1.1497664520067383]",-0.006310581067141673
AR-S3,0,0,NAT,9,0.00015592597937483303,0.9999924669178114,0.0027446460953317294,"[1.0000030178118597, 1.00077891394961, 1.0587656135818515, 1.0720419821363334, 1.357805001827693, 1.173718899420545, 1.3441098490467254, 1.1750362896341606, 0.8488917742907625]",-0.0063105910853946175
AR-S3,0,0,NAT,10,0.0001718034068686499,0.9999924617143118,0.00274559386803427,"[1.0000010956476224, 1.0006977391074912, 1.0704215993624662, 1.0792541354138276, 1.3426513408896366, 1.1745887863709523, 1.353420640660095, 1.1841142706654162, 0.8534278280815303, 1.8845141359007587]",-0.0063106306548582555
AR-S3,0,0,NAT,11,0.00017467889397869586,0.9999924607180064,0.0027457752991782353,"[1.000001085423186, 1.0006926738113173, 1.0742677217271892, 1.0802324339425278, 1.3366357223437912, 1.1531178856852362, 1.3632003501184864, 1.2024946664022387, 0.8912740511275483, 1.9258229967778637, 1.0568702601789353]",-0.00631064030729155
AR-S3,0,0,NAT,12,0.00018286600684636972,0.999992457790746,0.002746308295518849,"[1.0000009707685986, 1.0006494493570983, 1.0748449357410375, 1.081149407036928, 1.3400998393147672, 1.1541516577289854, 1.3692024851609585, 1.2034175272089591, 0.9219679077646412, 1.910774125319145, 1.0846776372235802, 1.7316525122405313]",-0.006310642049699683
AR-S3,0,1,NAT,1,0.6946359747795051,0.5174195656797793,0.6946800949503453,[0.9872375002697394],0.008859614310651461
AR-S3,0,1,NAT,2,0.0,0.999941071167027,0.007676511771174098,"[0.9999896281225495, 0.999982265769406]",0.00859959493086057
AR-S3,0,1,NAT,3,0.0,0.9999407595032841,0.007696784829780789,"[0.9999944822533022, 0.9999918423438257, 0.9521664755740211]",0.0085995460702383
AR-S3,0,1,NAT,4,0.0,0.9999406864646045,0.007701528120795838,"[0.9999907342822685, 0.9999961701522403, 0.9607089440994993, 1.094798539123081]",0.008599683512200237
AR-S3,0,1,NAT,5,0.0,0.999940543081919,0.0077108312185528065,"[0.9999945889085529, 0.9999902182526693, 1.0021985974385896, 1.1582978727541995, 1.0566319949290988]",0.008599638979746665
AR-S3,0,1,NAT,6,0.0,0.9999394335037312,0.007782447961206642,"[0.9999989019223048, 0.9999895948066012, 1.010448504263387, 1.158320482540059, 1.0665668314679315, 1.092790709148434]",0.008599570533189035
AR-S3,0,1,NAT,7,0.0,0.9999391854070591,0.007798371172300923,"[0.9999928845168293, 0.9999957853647798, 1.0018084870027102, 1.1813373296446505, 1.0534418865448525, 1.1184458192523943, 0.9448731193467758]",0.008599582919570867
AR-S3,0,1,NAT,8,0.0,0.9999390243941318,0.0078086878454825875,"[1.0000036465336704, 0.9999955814081004, 1.019183779677286, 1.1986591334036503, 1.0539079139103447, 1.1641722160739225, 0.974348058637709, 1.123635892417684]",0.008599554394065019
AR-S3,0,1,NAT,9,0.0,0.9999389312128918,0.007814652078515954,"[1.0000061180776572, 0.9999905858485201, 1.0326744096650164, 1.2029791060977124, 1.051608599676104, 1.159938005261806, 0.9788664957178058, 1.0821858905079924, 1.2587789011604464]",0.008599509400379053
AR-S3,0,1,NAT,10,0.00041883795383914393,0.9999385277124209,0.007840426492172167,"[1.000007851923084, 0.9999938582702655, 1.041392559806531, 1.1928653639961033, 1.0744478977708893, 1.1416839423633829, 0.9855591654548017, 1.0982653969765168, 1.3021096585822158, 1.0298431869229037]",0.008599328261508016
AR-S3,0,1,NAT,11,0.000493421008196725,0.9999384596733611,0.007844764281921341,"[1.0000056900535483, 0.9999931534506286, 1.0478497506437467, 1.1931556808576453, 1.085917286069036, 1.1284207619724513, 1.0086950266160373, 1.0923202309640774, 1.3020926311010452, 1.054413540142825, 1.0612530199150825]",0.008599273859378294
AR-S3,0,1,NAT,12,0.0005122676445824129,0.9999384407195128,0.007845972246144195,"[1.0000091428853874, 0.9999847899348341, 1.0468716784258738, 1.1999609566347076, 1.0889860273580378, 1.117270057226615, 1.019829725578362, 1.0793516805962111, 1.2735153812129705, 1.0674440968092849, 1.0972467891961342, 1.0489331317783286]",0.008599265429295715
AR-S3,0,2,NAT,1,0.5628990548954191,0.6830707483364261,0.5629646984168492,[1.0018299093487963],-0.009689056546862192
AR-S3,0,2,NAT,2,0.0,0.9999296982320351,0.00838461495626783,"[1.0000221883773313, 0.9999986319473427]",-0.009767714656697643
AR-S3,0,2,NAT,3,0.0,0.9999291353297401,0.008418115600293138,"[1.0000323205604786, 1.0000031018383428, 1.0608456553652363]",-0.009767591276894614
AR-S3,0,2,NAT,4,0.0,0.999927891127997,0.008491694295197326,"[1.0000301188114997, 1.0000099831608125, 1.0527541107216847, 0.8879242391610824]",-0.009767453921884784
AR-S3,0,2,NAT,5,0.0,0.9999278848622758,0.008492063219514966,"[1.0000097859712602, 1.0000138180251894, 1.092438679248728, 0.9453518543877486, 1.2357769510388186]",-0.009767635233010805
AR-S3,0,2,NAT,6,0.0,0.999927847787523,0.008494245845102406,"[1.0000039736411086, 1.000014533212226, 1.0677819187345698, 0.9438842224268946, 1.2372362690564567, 1.0555521044026448]",-0.009767563344213477
AR-S3,0,2,NAT,7,0.0004261672309084806,0.9999259127200736,0.008607396814740216,"[1.000011856275309, 1.0000223907178238, 1.0957319377862442, 1.0478727225302087, 1.2235740504407406, 1.1283580602885293, 1.0943681616293364]",-0.009767567307226575
AR-S3,0,2,NAT,8,0.0005865685052634027,0.999925750275971,0.00861682795633444,"[1.0000184741008236, 1.0000187302333667, 1.103348586651187, 1.083070170274737, 1.212416974523274, 1.1043300960501765, 1.0980300774671865, 1.039772379523814]",-0.009767498139824603
AR-S3,0,2,NAT,9,0.0006662316116112389,0.999925650474022,0.008622617118834044,"[1.0000297126044806, 1.000016004254503, 1.1000561035852456, 1.0841191785574174, 1.2270312102521774, 1.1034824765196412, 1.0948492341181946, 1.043302746527574, 1.1606270837793566]",-0.009767498795169176
AR-S3,0,2,NAT,10,0.0007128342848108075,0.9999255862058647,0.008626343033713738,"[1.0000422643692708, 1.0000144502669972, 1.1077458428821556, 1.0835679725487701, 1.2352306122040373, 1.1116400813949794, 1.1024053600113546, 1.051246487957171, 1.1745237346907549, 1.0392278384474778]",-0.009766749705754724
AR-S3,0,2,NAT,11,0.0007228113456570156,0.9999255718823409,0.008627173213695799,"[1.000035953010512, 1.0000078410155044, 1.1094626157998413, 1.0879659265447748, 1.2345481286519548, 1.1121485486692209, 1.107336614159595, 1.054444766826797, 1.1744168959858075, 1.0530866424094016, 0.9973155365728156]",-0.009766739134540531
AR-S3,0,2,NAT,12,0.0007868446376159866,0.9999254752140986,0.008632773940133311,"[1.0000256365720086, 1.0000092493418273, 1.1115639323879913, 1.0984036423522132, 1.2378596531368316, 1.0989448900744758, 1.1109516668212962, 1.067750245734157, 1.1823208470298656, 1.0772418505765378, 1.063187647856616, 0.9744349805731477]",-0.00976669507016788
AR-S3,1,0,NAT,1,0.028779770634048726,0.9991658769064444,0.028881189268372867,[1.0003362076844768],-0.03855785281882523
AR-S3,1,0,NAT,2,0.0,0.9999942046274849,0.0024073579948024793,"[1.0000043172168158, 1.0010228379777435]",-0.03855442739221337
AR-S3,1,0,NAT,3,0.0,0.999994176408898,0.0024132117814335027,"[1.0000040391303082, 1.00102278315266, 1.1086681647181604]",-0.038554431007393836
AR-S3,1,0,NAT,4,0.0,0.9999941832566235,0.002411792564995517,"[1.0000037175269043, 1.001010763654071, 1.1507185327573106, 1.1582736504086095]",-0.038554440292672534
AR-S3,1,0,NAT,5,0.0,0.9999941670676432,0.002415146446229608,"[1.0000052362585796, 1.0010016014811465, 1.131047684539358, 1.1720936039916472, 1.0643872512615087]",-0.03855452526575906
